player_id,year-0,g-0,w-0,l-0,gs-0,cg-0,sho-0,sv-0,ipouts-0,h-0,er-0,hr-0,bb-0,so-0,ibb-0,wp-0,hbp-0,bfp-0,gf-0,r-0,tbf-0,era-0,baopp-0,tbf_per_g-0,starter_ratio-0,w_per_g-0,l_per_g-0,p_win-0,gf_per_g-0,cg_per_g-0,sho_per_g-0,sv_per_g-0,ipouts_per_g-0,bb_per_bfp-0,hbp_per_bfp-0,hr_per_tbf-0,so_per_tbf-0,wp_per_bfp-0,so_per_bb-0,year-1,g-1,w-1,l-1,gs-1,cg-1,sho-1,sv-1,ipouts-1,h-1,er-1,hr-1,bb-1,so-1,ibb-1,wp-1,hbp-1,bfp-1,gf-1,r-1,tbf-1,era-1,baopp-1,tbf_per_g-1,starter_ratio-1,w_per_g-1,l_per_g-1,p_win-1,gf_per_g-1,cg_per_g-1,sho_per_g-1,sv_per_g-1,ipouts_per_g-1,bb_per_bfp-1,hbp_per_bfp-1,hr_per_tbf-1,so_per_tbf-1,wp_per_bfp-1,so_per_bb-1,year-2,g-2,w-2,l-2,gs-2,cg-2,sho-2,sv-2,ipouts-2,h-2,er-2,hr-2,bb-2,so-2,ibb-2,wp-2,hbp-2,bfp-2,gf-2,r-2,tbf-2,era-2,baopp-2,tbf_per_g-2,starter_ratio-2,w_per_g-2,l_per_g-2,p_win-2,gf_per_g-2,cg_per_g-2,sho_per_g-2,sv_per_g-2,ipouts_per_g-2,bb_per_bfp-2,hbp_per_bfp-2,hr_per_tbf-2,so_per_tbf-2,wp_per_bfp-2,so_per_bb-2,year-3,g-3,w-3,l-3,gs-3,cg-3,sho-3,sv-3,ipouts-3,h-3,er-3,hr-3,bb-3,so-3,ibb-3,wp-3,hbp-3,bfp-3,gf-3,r-3,tbf-3,era-3,baopp-3,tbf_per_g-3,starter_ratio-3,w_per_g-3,l_per_g-3,p_win-3,gf_per_g-3,cg_per_g-3,sho_per_g-3,sv_per_g-3,ipouts_per_g-3,bb_per_bfp-3,hbp_per_bfp-3,hr_per_tbf-3,so_per_tbf-3,wp_per_bfp-3,so_per_bb-3,year-4,g-4,w-4,l-4,gs-4,cg-4,sho-4,sv-4,ipouts-4,h-4,er-4,hr-4,bb-4,so-4,ibb-4,wp-4,hbp-4,bfp-4,gf-4,r-4,tbf-4,era-4,baopp-4,tbf_per_g-4,starter_ratio-4,w_per_g-4,l_per_g-4,p_win-4,gf_per_g-4,cg_per_g-4,sho_per_g-4,sv_per_g-4,ipouts_per_g-4,bb_per_bfp-4,hbp_per_bfp-4,hr_per_tbf-4,so_per_tbf-4,wp_per_bfp-4,so_per_bb-4,year-5,g-5,w-5,l-5,gs-5,cg-5,sho-5,sv-5,ipouts-5,h-5,er-5,hr-5,bb-5,so-5,ibb-5,wp-5,hbp-5,bfp-5,gf-5,r-5,tbf-5,era-5,baopp-5,tbf_per_g-5,starter_ratio-5,w_per_g-5,l_per_g-5,p_win-5,gf_per_g-5,cg_per_g-5,sho_per_g-5,sv_per_g-5,ipouts_per_g-5,bb_per_bfp-5,hbp_per_bfp-5,hr_per_tbf-5,so_per_tbf-5,wp_per_bfp-5,so_per_bb-5
santaju01,1997.0,30.0,4.0,6.0,14.0,0.0,0.0,0.0,312.0,141.0,78.0,16.0,49.0,64.0,2.0,8.0,4.0,496.0,3.0,86.0,443.0,6.75,0.31828442,14.76666667,0.46666667,0.13333333,0.2,0.4,0.1,0.0,0.0,0.0,10.4,0.09879032,0.00806452,0.03611738,0.14446953,0.01612903,1.30612245,1998.0,35.0,5.0,6.0,19.0,1.0,0.0,0.0,437.0,151.0,71.0,18.0,62.0,61.0,3.0,3.0,5.0,630.0,5.0,77.0,563.0,4.38672769,0.26820604,16.08571429,0.54285714,0.14285714,0.17142857,0.45454545,0.14285714,0.02857143,0.0,0.0,12.48571429,0.0984127,0.00793651,0.03197158,0.10834813,0.0047619,0.98387097,1999.0,22.0,1.0,4.0,5.0,0.0,0.0,0.0,166.0,66.0,45.0,10.0,32.0,34.0,0.0,0.0,7.0,261.0,7.0,49.0,222.0,7.31927711,0.2972973,10.09090909,0.22727273,0.04545455,0.18181818,0.2,0.31818182,0.0,0.0,0.0,7.54545455,0.12260536,0.02681992,0.04504505,0.15315315,0.0,1.0625,2000.0,36.0,1.0,5.0,4.0,0.0,0.0,0.0,200.0,69.0,42.0,11.0,33.0,58.0,2.0,2.0,2.0,293.0,9.0,45.0,255.0,5.67,0.27058824,7.08333333,0.11111111,0.02777778,0.13888889,0.16666667,0.25,0.0,0.0,0.0,5.55555556,0.11262799,0.00682594,0.04313725,0.22745098,0.00682594,1.75757576,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,2002.0,38.0,3.0,5.0,0.0,0.0,0.0,0.0,171.0,49.0,18.0,8.0,28.0,38.0,2.0,3.0,2.0,239.0,8.0,19.0,206.0,2.84210526,0.23786408,5.42105263,0.0,0.07894737,0.13157895,0.375,0.21052632,0.0,0.0,0.0,4.5,0.11715481,0.0083682,0.03883495,0.18446602,0.0125523,1.35714286
grosske01,1983.0,17.0,4.0,6.0,17.0,1.0,1.0,0.0,288.0,100.0,38.0,13.0,35.0,66.0,3.0,4.0,3.0,418.0,0.0,46.0,380.0,3.5625,0.26315789,22.35294118,1.0,0.23529412,0.35294118,0.4,0.0,0.05882353,0.05882353,0.0,16.94117647,0.08373206,0.00717703,0.03421053,0.17368421,0.00956938,1.88571429,1984.0,44.0,8.0,5.0,14.0,1.0,0.0,1.0,387.0,140.0,59.0,8.0,44.0,84.0,4.0,4.0,5.0,566.0,9.0,66.0,517.0,4.11627907,0.27079304,11.75,0.31818182,0.18181818,0.11363636,0.61538462,0.20454545,0.02272727,0.0,0.02272727,8.79545455,0.07773852,0.00883392,0.01547389,0.16247582,0.00706714,1.90909091,1985.0,38.0,15.0,13.0,31.0,6.0,2.0,0.0,617.0,194.0,78.0,11.0,81.0,151.0,6.0,2.0,7.0,873.0,0.0,86.0,785.0,3.41329011,0.24713376,20.65789474,0.81578947,0.39473684,0.34210526,0.53571429,0.0,0.15789474,0.05263158,0.0,16.23684211,0.09278351,0.00801833,0.01401274,0.19235669,0.00229095,1.86419753,1986.0,37.0,12.0,12.0,36.0,7.0,2.0,0.0,725.0,240.0,108.0,28.0,94.0,154.0,2.0,2.0,8.0,1040.0,0.0,115.0,938.0,4.02206897,0.25586354,25.35135135,0.97297297,0.32432432,0.32432432,0.5,0.0,0.18918919,0.05405405,0.0,19.59459459,0.09038462,0.00769231,0.02985075,0.1641791,0.00192308,1.63829787,1987.0,34.0,9.0,16.0,33.0,3.0,1.0,0.0,602.0,205.0,97.0,26.0,87.0,110.0,7.0,3.0,10.0,878.0,1.0,107.0,781.0,4.35049834,0.26248399,22.97058824,0.97058824,0.26470588,0.47058824,0.36,0.02941176,0.08823529,0.02941176,0.0,17.70588235,0.09908884,0.01138952,0.03329065,0.14084507,0.00341686,1.26436782,1988.0,33.0,12.0,14.0,33.0,5.0,1.0,0.0,695.0,209.0,95.0,18.0,89.0,162.0,5.0,5.0,11.0,989.0,0.0,101.0,889.0,3.69064748,0.23509561,26.93939394,1.0,0.36363636,0.42424242,0.46153846,0.0,0.15151515,0.03030303,0.0,21.06060606,0.08998989,0.01112235,0.02024747,0.18222722,0.00505561,1.82022472
beltrfr01,2002.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,14.0,10.0,2.0,16.0,11.0,1.0,2.0,0.0,65.0,4.0,11.0,45.0,7.5,0.31111111,4.09090909,0.0,0.0,0.0,0.0,0.36363636,0.0,0.0,0.0,3.27272727,0.24615385,0.0,0.04444444,0.24444444,0.03076923,0.6875,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,2004.0,45.0,2.0,2.0,0.0,0.0,0.0,1.0,148.0,47.0,30.0,11.0,27.0,48.0,1.0,2.0,2.0,221.0,13.0,31.0,186.0,5.47297297,0.25268817,4.13333333,0.0,0.04444444,0.04444444,0.5,0.28888889,0.0,0.0,0.02222222,3.28888889,0.12217195,0.00904977,0.05913978,0.25806452,0.00904977,1.77777778,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391
bautijo01,1988.0,33.0,6.0,15.0,25.0,3.0,0.0,0.0,515.0,171.0,82.0,21.0,45.0,76.0,3.0,4.0,7.0,721.0,5.0,86.0,669.0,4.29902913,0.25560538,20.27272727,0.75757576,0.18181818,0.45454545,0.28571429,0.15151515,0.09090909,0.0,0.0,15.60606061,0.06241331,0.00970874,0.03139013,0.11360239,0.00554785,1.68888889,1989.0,15.0,3.0,4.0,10.0,0.0,0.0,0.0,234.0,84.0,46.0,17.0,15.0,30.0,0.0,0.0,1.0,325.0,4.0,46.0,309.0,5.30769231,0.27184466,20.6,0.66666667,0.2,0.26666667,0.42857143,0.26666667,0.0,0.0,0.0,15.6,0.04615385,0.00307692,0.05501618,0.09708738,0.0,2.0,1990.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,28.0,12.0,4.0,7.0,15.0,3.0,2.0,0.0,112.0,9.0,15.0,105.0,4.05,0.26666667,4.77272727,0.0,0.04545455,0.0,1.0,0.40909091,0.0,0.0,0.0,3.63636364,0.0625,0.0,0.03809524,0.14285714,0.01785714,2.14285714,1991.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,13.0,10.0,1.0,5.0,3.0,0.0,1.0,1.0,34.0,3.0,10.0,28.0,16.875,0.46428571,5.6,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,3.2,0.14705882,0.02941176,0.03571429,0.10714286,0.02941176,0.6,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,1993.0,58.0,10.0,3.0,7.0,1.0,0.0,2.0,335.0,105.0,35.0,11.0,27.0,63.0,3.0,4.0,5.0,459.0,14.0,38.0,427.0,2.82089552,0.24590164,7.36206897,0.12068966,0.17241379,0.05172414,0.76923077,0.24137931,0.01724138,0.0,0.03448276,5.77586207,0.05882353,0.01089325,0.02576112,0.14754098,0.0087146,2.33333333
pineijo01,2000.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,58.0,25.0,12.0,3.0,13.0,10.0,0.0,0.0,0.0,94.0,5.0,13.0,79.0,5.5862069,0.3164557,9.875,0.125,0.125,0.0,1.0,0.625,0.0,0.0,0.0,7.25,0.13829787,0.0,0.03797468,0.12658228,0.0,0.76923077,2001.0,17.0,6.0,2.0,11.0,0.0,0.0,0.0,226.0,50.0,17.0,2.0,21.0,56.0,0.0,2.0,3.0,289.0,1.0,24.0,262.0,2.03097345,0.19083969,15.41176471,0.64705882,0.35294118,0.11764706,0.75,0.05882353,0.0,0.0,0.0,13.29411765,0.07266436,0.01038062,0.00763359,0.21374046,0.00692042,2.66666667,2002.0,37.0,14.0,7.0,28.0,2.0,1.0,0.0,583.0,189.0,70.0,24.0,54.0,136.0,1.0,8.0,7.0,812.0,4.0,75.0,739.0,3.24185249,0.25575101,19.97297297,0.75675676,0.37837838,0.18918919,0.66666667,0.10810811,0.05405405,0.02702703,0.0,15.75675676,0.06650246,0.00862069,0.03247632,0.18403248,0.00985222,2.51851852,2003.0,32.0,16.0,11.0,32.0,3.0,2.0,0.0,635.0,192.0,89.0,19.0,76.0,151.0,3.0,5.0,6.0,890.0,0.0,94.0,796.0,3.78425197,0.24120603,24.875,1.0,0.5,0.34375,0.59259259,0.0,0.09375,0.0625,0.0,19.84375,0.08539326,0.00674157,0.02386935,0.18969849,0.00561798,1.98684211,2004.0,21.0,6.0,11.0,21.0,1.0,0.0,0.0,422.0,144.0,73.0,21.0,43.0,111.0,1.0,4.0,4.0,596.0,0.0,77.0,543.0,4.67061611,0.26519337,25.85714286,1.0,0.28571429,0.52380952,0.35294118,0.0,0.04761905,0.0,0.0,20.0952381,0.07214765,0.00671141,0.03867403,0.20441989,0.00671141,2.58139535,2005.0,30.0,7.0,11.0,30.0,2.0,0.0,0.0,567.0,224.0,118.0,23.0,56.0,107.0,4.0,7.0,6.0,822.0,0.0,118.0,748.0,5.61904762,0.29946524,24.93333333,1.0,0.23333333,0.36666667,0.38888889,0.0,0.06666667,0.0,0.0,18.9,0.06812652,0.00729927,0.03074866,0.14304813,0.00851582,1.91071429
howrybo01,1998.0,44.0,0.0,3.0,0.0,0.0,0.0,9.0,163.0,37.0,19.0,7.0,19.0,51.0,2.0,2.0,2.0,217.0,15.0,20.0,196.0,3.14723926,0.18877551,4.45454545,0.0,0.0,0.06818182,0.0,0.34090909,0.0,0.0,0.20454545,3.70454545,0.0875576,0.00921659,0.03571429,0.26020408,0.00921659,2.68421053,1999.0,69.0,5.0,3.0,0.0,0.0,0.0,28.0,203.0,58.0,27.0,8.0,38.0,80.0,3.0,3.0,3.0,298.0,54.0,34.0,257.0,3.591133,0.22568093,3.72463768,0.0,0.07246377,0.04347826,0.625,0.7826087,0.0,0.0,0.4057971,2.94202899,0.12751678,0.01006711,0.0311284,0.31128405,0.01006711,2.10526316,2000.0,65.0,2.0,4.0,0.0,0.0,0.0,7.0,213.0,54.0,25.0,6.0,29.0,60.0,2.0,2.0,4.0,289.0,29.0,26.0,250.0,3.16901408,0.216,3.84615385,0.0,0.03076923,0.06153846,0.33333333,0.44615385,0.0,0.0,0.10769231,3.27692308,0.10034602,0.01384083,0.024,0.24,0.00692042,2.06896552,2001.0,69.0,4.0,5.0,0.0,0.0,0.0,5.0,236.0,85.0,41.0,11.0,30.0,64.0,9.0,6.0,4.0,346.0,23.0,41.0,305.0,4.69067797,0.27868852,4.42028986,0.0,0.05797101,0.07246377,0.44444444,0.33333333,0.0,0.0,0.07246377,3.42028986,0.0867052,0.01156069,0.03606557,0.20983607,0.01734104,2.13333333,2002.0,67.0,3.0,5.0,0.0,0.0,0.0,0.0,206.0,67.0,32.0,9.0,21.0,45.0,4.0,2.0,5.0,292.0,26.0,37.0,256.0,4.19417476,0.26171875,3.82089552,0.0,0.04477612,0.07462687,0.375,0.3880597,0.0,0.0,0.0,3.07462687,0.07191781,0.01712329,0.03515625,0.17578125,0.00684932,2.14285714,2003.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,6.0,1.0,3.0,4.0,1.0,0.0,0.0,27.0,3.0,6.0,23.0,12.46153846,0.47826087,5.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,3.25,0.11111111,0.0,0.04347826,0.17391304,0.0,1.33333333
sosael01,1972.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,47.0,10.0,4.0,0.0,12.0,10.0,0.0,0.0,0.0,67.0,4.0,4.0,55.0,2.29787234,0.18181818,6.875,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.375,5.875,0.17910448,0.0,0.0,0.18181818,0.0,0.83333333,1973.0,71.0,10.0,4.0,1.0,0.0,0.0,18.0,321.0,95.0,39.0,7.0,41.0,70.0,8.0,8.0,4.0,449.0,46.0,42.0,404.0,3.28037383,0.23514851,5.69014085,0.01408451,0.14084507,0.05633803,0.71428571,0.64788732,0.0,0.0,0.25352113,4.52112676,0.09131403,0.00890869,0.01732673,0.17326733,0.01781737,1.70731707,1974.0,68.0,9.0,7.0,0.0,0.0,0.0,6.0,303.0,94.0,39.0,8.0,45.0,48.0,5.0,4.0,1.0,435.0,30.0,54.0,389.0,3.47524752,0.24164524,5.72058824,0.0,0.13235294,0.10294118,0.5625,0.44117647,0.0,0.0,0.08823529,4.45588235,0.10344828,0.00229885,0.02056555,0.12339332,0.0091954,1.06666667,1975.0,57.0,2.0,5.0,1.0,0.0,0.0,2.0,269.0,92.0,43.0,6.0,43.0,46.0,9.0,4.0,4.0,395.0,25.0,49.0,348.0,4.31598513,0.26436782,6.10526316,0.01754386,0.03508772,0.0877193,0.28571429,0.43859649,0.0,0.0,0.03508772,4.71929825,0.10886076,0.01012658,0.01724138,0.13218391,0.01012658,1.06976744,1976.0,45.0,6.0,8.0,0.0,0.0,0.0,4.0,207.0,71.0,34.0,3.0,25.0,52.0,6.0,2.0,1.0,302.0,24.0,42.0,276.0,4.43478261,0.25724638,6.13333333,0.0,0.13333333,0.17777778,0.42857143,0.53333333,0.0,0.0,0.08888889,4.6,0.08278146,0.00331126,0.01086957,0.1884058,0.00662252,2.08,1977.0,44.0,2.0,2.0,0.0,0.0,0.0,1.0,191.0,42.0,14.0,7.0,12.0,47.0,3.0,1.0,1.0,239.0,20.0,15.0,226.0,1.97905759,0.18584071,5.13636364,0.0,0.04545455,0.04545455,0.5,0.45454545,0.0,0.0,0.02272727,4.34090909,0.05020921,0.0041841,0.03097345,0.2079646,0.0041841,3.91666667
bacsimi02,2001.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,9.0,0.0,3.0,4.0,1.0,0.0,1.0,45.0,0.0,10.0,40.0,9.0,0.325,13.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.06666667,0.02222222,0.0,0.1,0.0,1.33333333,2002.0,11.0,3.0,2.0,9.0,1.0,0.0,0.0,167.0,63.0,27.0,8.0,19.0,30.0,3.0,0.0,4.0,247.0,1.0,29.0,218.0,4.36526946,0.28899083,19.81818182,0.81818182,0.27272727,0.18181818,0.6,0.09090909,0.09090909,0.0,0.0,15.18181818,0.07692308,0.01619433,0.03669725,0.13761468,0.0,1.57894737,2003.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,53.0,28.0,20.0,5.0,8.0,12.0,0.0,0.0,0.0,85.0,1.0,21.0,76.0,10.18867925,0.36842105,15.2,0.6,0.2,0.4,0.33333333,0.2,0.0,0.0,0.0,10.6,0.09411765,0.0,0.06578947,0.15789474,0.0,1.5,2004.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,47.0,16.0,8.0,2.0,1.0,6.0,0.0,0.0,2.0,63.0,0.0,8.0,60.0,4.59574468,0.26666667,20.0,1.0,0.33333333,0.33333333,0.5,0.0,0.0,0.0,0.0,15.66666667,0.01587302,0.03174603,0.03333333,0.1,0.0,6.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391
rodriri02,1990.0,32.0,1.0,1.0,0.0,0.0,0.0,1.0,143.0,52.0,15.0,2.0,16.0,22.0,4.0,1.0,1.0,201.0,15.0,17.0,184.0,2.83216783,0.2826087,5.75,0.0,0.03125,0.03125,0.5,0.46875,0.0,0.0,0.03125,4.46875,0.07960199,0.00497512,0.01086957,0.11956522,0.00497512,1.375,1991.0,64.0,3.0,1.0,1.0,0.0,0.0,0.0,240.0,66.0,29.0,8.0,44.0,40.0,8.0,4.0,0.0,335.0,19.0,31.0,291.0,3.2625,0.22680412,4.546875,0.015625,0.046875,0.015625,0.75,0.296875,0.0,0.0,0.0,3.75,0.13134328,0.0,0.02749141,0.13745704,0.0119403,0.90909091,1992.0,61.0,6.0,3.0,1.0,0.0,0.0,0.0,273.0,77.0,24.0,4.0,29.0,64.0,4.0,1.0,0.0,369.0,15.0,28.0,340.0,2.37362637,0.22647059,5.57377049,0.01639344,0.09836066,0.04918033,0.66666667,0.24590164,0.0,0.0,0.0,4.47540984,0.07859079,0.0,0.01176471,0.18823529,0.00271003,2.20689655,1993.0,70.0,2.0,4.0,0.0,0.0,0.0,3.0,228.0,73.0,32.0,10.0,33.0,43.0,8.0,3.0,2.0,331.0,21.0,38.0,296.0,3.78947368,0.24662162,4.22857143,0.0,0.02857143,0.05714286,0.33333333,0.3,0.0,0.0,0.04285714,3.25714286,0.09969789,0.0060423,0.03378378,0.14527027,0.00906344,1.3030303,1994.0,56.0,3.0,5.0,0.0,0.0,0.0,0.0,181.0,62.0,27.0,6.0,26.0,43.0,4.0,4.0,1.0,260.0,15.0,30.0,233.0,4.02762431,0.26609442,4.16071429,0.0,0.05357143,0.08928571,0.375,0.26785714,0.0,0.0,0.0,3.23214286,0.1,0.00384615,0.02575107,0.18454936,0.01538462,1.65384615,1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.85902391
jurrjja01,2007.0,7.0,3.0,1.0,7.0,0.0,0.0,0.0,92.0,24.0,16.0,4.0,11.0,13.0,0.0,2.0,1.0,122.0,0.0,16.0,109.0,4.69565217,0.22018349,15.57142857,1.0,0.42857143,0.14285714,0.75,0.0,0.0,0.0,0.0,13.14285714,0.09016393,0.00819672,0.03669725,0.11926606,0.01639344,1.18181818,2008.0,31.0,13.0,10.0,31.0,0.0,0.0,0.0,565.0,188.0,77.0,11.0,70.0,139.0,9.0,3.0,4.0,813.0,0.0,87.0,722.0,3.67964602,0.26038781,23.29032258,1.0,0.41935484,0.32258065,0.56521739,0.0,0.0,0.0,0.0,18.22580645,0.08610086,0.00492005,0.01523546,0.19252078,0.00369004,1.98571429,2009.0,34.0,14.0,10.0,34.0,0.0,0.0,0.0,645.0,186.0,62.0,15.0,75.0,152.0,1.0,3.0,3.0,884.0,0.0,71.0,786.0,2.59534884,0.23664122,23.11764706,1.0,0.41176471,0.29411765,0.58333333,0.0,0.0,0.0,0.0,18.97058824,0.08484163,0.00339367,0.01908397,0.19338422,0.00339367,2.02666667,2010.0,20.0,7.0,6.0,20.0,0.0,0.0,0.0,349.0,120.0,60.0,13.0,42.0,86.0,5.0,2.0,2.0,500.0,0.0,63.0,445.0,4.64183381,0.26966292,22.25,1.0,0.35,0.3,0.53846154,0.0,0.0,0.0,0.0,17.45,0.084,0.004,0.02921348,0.19325843,0.004,2.04761905,2011.0,23.0,13.0,6.0,23.0,2.0,1.0,0.0,456.0,142.0,50.0,14.0,44.0,90.0,5.0,4.0,4.0,627.0,0.0,52.0,570.0,2.96052632,0.24912281,24.7826087,1.0,0.56521739,0.26086957,0.68421053,0.0,0.08695652,0.04347826,0.0,19.82608696,0.07017544,0.00637959,0.0245614,0.15789474,0.00637959,2.04545455,2012.0,11.0,3.0,4.0,10.0,0.0,0.0,0.0,145.0,72.0,37.0,8.0,18.0,19.0,0.0,1.0,1.0,227.0,1.0,40.0,206.0,6.88965517,0.34951456,18.72727273,0.90909091,0.27272727,0.36363636,0.42857143,0.09090909,0.0,0.0,0.0,13.18181818,0.07929515,0.00440529,0.03883495,0.09223301,0.00440529,1.05555556
helliri01,1994.0,9.0,3.0,2.0,9.0,1.0,1.0,0.0,156.0,62.0,34.0,14.0,18.0,25.0,0.0,4.0,0.0,228.0,0.0,34.0,210.0,5.88461538,0.2952381,23.33333333,1.0,0.33333333,0.22222222,0.6,0.0,0.11111111,0.11111111,0.0,17.33333333,0.07894737,0.0,0.06666667,0.11904762,0.01754386,1.38888889,1995.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,37.0,17.0,9.0,2.0,8.0,5.0,0.0,0.0,2.0,62.0,0.0,11.0,52.0,6.56756757,0.32692308,17.33333333,1.0,0.0,0.66666667,0.0,0.0,0.0,0.0,0.0,12.33333333,0.12903226,0.03225806,0.03846154,0.09615385,0.0,0.625,1996.0,11.0,3.0,3.0,6.0,0.0,0.0,0.0,144.0,37.0,23.0,9.0,16.0,42.0,0.0,1.0,0.0,198.0,2.0,23.0,182.0,4.3125,0.2032967,16.54545455,0.54545455,0.27272727,0.27272727,0.5,0.18181818,0.0,0.0,0.0,13.09090909,0.08080808,0.0,0.04945055,0.23076923,0.00505051,2.625,1997.0,41.0,5.0,9.0,16.0,0.0,0.0,0.0,393.0,108.0,65.0,17.0,69.0,99.0,2.0,3.0,6.0,550.0,9.0,67.0,475.0,4.46564885,0.22736842,11.58536585,0.3902439,0.12195122,0.2195122,0.35714286,0.2195122,0.0,0.0,0.0,9.58536585,0.12545455,0.01090909,0.03578947,0.20842105,0.00545455,1.43478261,1998.0,33.0,20.0,7.0,33.0,4.0,2.0,0.0,649.0,209.0,106.0,27.0,78.0,164.0,6.0,10.0,1.0,922.0,0.0,109.0,843.0,4.40986133,0.24792408,25.54545455,1.0,0.60606061,0.21212121,0.74074074,0.0,0.12121212,0.06060606,0.0,19.66666667,0.0845987,0.0010846,0.03202847,0.1945433,0.01084599,2.1025641,1999.0,35.0,13.0,11.0,35.0,3.0,0.0,0.0,658.0,228.0,118.0,41.0,85.0,131.0,5.0,8.0,6.0,943.0,0.0,127.0,852.0,4.84194529,0.26760563,24.34285714,1.0,0.37142857,0.31428571,0.54166667,0.0,0.08571429,0.0,0.0,18.8,0.09013786,0.00636267,0.04812207,0.15375587,0.00848356,1.54117647
