player_id,year-0,g-0,ab-0,r-0,h-0,double-0,triple-0,hr-0,rbi-0,sb-0,cs-0,bb-0,so-0,ibb-0,hbp-0,sh-0,sf-0,g_idp-0,ob-0,pa-0,tb-0,war-0,ab_per_g-0,r_per_ab-0,batting_avg-0,double_per_ab-0,triple_per_ab-0,hr_per_ab-0,rbi_per_ab-0,sb_per_ob-0,cs_per_ob-0,sb_ratio-0,bb_per_pa-0,so_per_ab-0,slg-0,obp-0,rc-0,rc_per_ab-0,babip-0,iso-0,pa_per_so-0,year-1,g-1,ab-1,r-1,h-1,double-1,triple-1,hr-1,rbi-1,sb-1,cs-1,bb-1,so-1,ibb-1,hbp-1,sh-1,sf-1,g_idp-1,ob-1,pa-1,tb-1,war-1,ab_per_g-1,r_per_ab-1,batting_avg-1,double_per_ab-1,triple_per_ab-1,hr_per_ab-1,rbi_per_ab-1,sb_per_ob-1,cs_per_ob-1,sb_ratio-1,bb_per_pa-1,so_per_ab-1,slg-1,obp-1,rc-1,rc_per_ab-1,babip-1,iso-1,pa_per_so-1,year-2,g-2,ab-2,r-2,h-2,double-2,triple-2,hr-2,rbi-2,sb-2,cs-2,bb-2,so-2,ibb-2,hbp-2,sh-2,sf-2,g_idp-2,ob-2,pa-2,tb-2,war-2,ab_per_g-2,r_per_ab-2,batting_avg-2,double_per_ab-2,triple_per_ab-2,hr_per_ab-2,rbi_per_ab-2,sb_per_ob-2,cs_per_ob-2,sb_ratio-2,bb_per_pa-2,so_per_ab-2,slg-2,obp-2,rc-2,rc_per_ab-2,babip-2,iso-2,pa_per_so-2,year-3,g-3,ab-3,r-3,h-3,double-3,triple-3,hr-3,rbi-3,sb-3,cs-3,bb-3,so-3,ibb-3,hbp-3,sh-3,sf-3,g_idp-3,ob-3,pa-3,tb-3,war-3,ab_per_g-3,r_per_ab-3,batting_avg-3,double_per_ab-3,triple_per_ab-3,hr_per_ab-3,rbi_per_ab-3,sb_per_ob-3,cs_per_ob-3,sb_ratio-3,bb_per_pa-3,so_per_ab-3,slg-3,obp-3,rc-3,rc_per_ab-3,babip-3,iso-3,pa_per_so-3,year-4,g-4,ab-4,r-4,h-4,double-4,triple-4,hr-4,rbi-4,sb-4,cs-4,bb-4,so-4,ibb-4,hbp-4,sh-4,sf-4,g_idp-4,ob-4,pa-4,tb-4,war-4,ab_per_g-4,r_per_ab-4,batting_avg-4,double_per_ab-4,triple_per_ab-4,hr_per_ab-4,rbi_per_ab-4,sb_per_ob-4,cs_per_ob-4,sb_ratio-4,bb_per_pa-4,so_per_ab-4,slg-4,obp-4,rc-4,rc_per_ab-4,babip-4,iso-4,pa_per_so-4,year-5,g-5,ab-5,r-5,h-5,double-5,triple-5,hr-5,rbi-5,sb-5,cs-5,bb-5,so-5,ibb-5,hbp-5,sh-5,sf-5,g_idp-5,ob-5,pa-5,tb-5,war-5,ab_per_g-5,r_per_ab-5,batting_avg-5,double_per_ab-5,triple_per_ab-5,hr_per_ab-5,rbi_per_ab-5,sb_per_ob-5,cs_per_ob-5,sb_ratio-5,bb_per_pa-5,so_per_ab-5,slg-5,obp-5,rc-5,rc_per_ab-5,babip-5,iso-5,pa_per_so-5
sakatle01,1977.0,53.0,154.0,13.0,25.0,2.0,0.0,2.0,12.0,1.0,3.0,9.0,22.0,0.0,0.0,6.0,0.0,1.0,34.0,169.0,33.0,0.0,2.90566038,0.08441558,0.16233766,0.01298701,0.0,0.01298701,0.07792208,0.02941176,0.08823529,0.25,0.05325444,0.14285714,0.21428571,0.20858896,6.88343558,0.04222967,0.17692308,0.05194805,7.40909091,1978.0,30.0,78.0,8.0,15.0,4.0,0.0,0.0,3.0,1.0,0.0,8.0,11.0,1.0,0.0,0.0,0.0,3.0,24.0,87.0,19.0,0.0,2.6,0.1025641,0.19230769,0.05128205,0.0,0.0,0.03846154,0.04166667,0.0,1.0,0.09195402,0.14102564,0.24358974,0.26744186,5.08139535,0.05908599,0.2238806,0.05128205,7.81818182,1979.0,4.0,14.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,9.0,0.2,3.5,0.07142857,0.5,0.14285714,0.0,0.0,0.07142857,0.0,0.0,0.6901578192252511,0.0,0.07142857,0.64285714,0.5,4.5,0.32142857,0.53846154,0.14285714,14.0,1980.0,43.0,83.0,12.0,16.0,3.0,2.0,1.0,9.0,2.0,1.0,6.0,10.0,0.0,0.0,0.0,1.0,3.0,22.0,90.0,26.0,0.1,1.93023256,0.14457831,0.19277108,0.03614458,0.02409639,0.01204819,0.10843373,0.09090909,0.04545455,0.66666667,0.06666667,0.12048193,0.31325301,0.24444444,6.42696629,0.0722131,0.20547945,0.12048193,8.9,1981.0,61.0,150.0,19.0,34.0,4.0,0.0,5.0,15.0,4.0,0.0,11.0,18.0,0.0,1.0,1.0,1.0,5.0,46.0,164.0,53.0,0.8,2.45901639,0.12666667,0.22666667,0.02666667,0.0,0.03333333,0.1,0.08695652,0.0,1.0,0.06707317,0.12,0.35333333,0.28220859,14.8136646,0.09201034,0.2265625,0.12666667,8.94444444,1982.0,135.0,343.0,40.0,89.0,18.0,1.0,6.0,31.0,7.0,4.0,30.0,39.0,2.0,4.0,8.0,4.0,7.0,125.0,391.0,127.0,2.1,2.54074074,0.11661808,0.25947522,0.05247813,0.00291545,0.01749271,0.09037901,0.056,0.032,0.63636364,0.07672634,0.11370262,0.37026239,0.32283465,40.51742627,0.10862581,0.27483444,0.11078717,9.56410256
flahejo01,1992.0,35.0,66.0,3.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,16.0,71.0,15.0,0.0,1.88571429,0.04545455,0.1969697,0.03030303,0.0,0.0,0.03030303,0.0,0.0,0.6901578192252511,0.04225352,0.10606061,0.22727273,0.22857143,3.47826087,0.05040958,0.21666667,0.03030303,9.85714286,1993.0,13.0,25.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,6.0,29.0,5.0,0.0,1.92307692,0.12,0.12,0.08,0.0,0.0,0.08,0.0,0.0,0.6901578192252511,0.06896552,0.24,0.2,0.21428571,0.92592593,0.03429355,0.15789474,0.08,4.5,1994.0,34.0,40.0,2.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,11.0,0.0,0.0,2.0,1.0,1.0,7.0,44.0,7.0,0.0,1.17647059,0.05,0.15,0.025,0.0,0.0,0.1,0.0,0.14285714,0.0,0.02272727,0.275,0.175,0.16666667,1.19512195,0.02914932,0.2,0.025,3.72727273,1995.0,112.0,354.0,39.0,86.0,22.0,1.0,11.0,40.0,0.0,0.0,18.0,47.0,0.0,3.0,8.0,2.0,8.0,107.0,385.0,143.0,-0.1,3.16071429,0.11016949,0.24293785,0.06214689,0.00282486,0.03107345,0.11299435,0.0,0.0,0.6901578192252511,0.04675325,0.13276836,0.4039548,0.28381963,39.97849462,0.10746907,0.25167785,0.16101695,7.91489362,1996.0,119.0,416.0,40.0,118.0,24.0,0.0,13.0,64.0,3.0,3.0,17.0,61.0,2.0,3.0,4.0,4.0,13.0,140.0,446.0,181.0,1.5,3.49579832,0.09615385,0.28365385,0.05769231,0.0,0.03125,0.15384615,0.02142857,0.02142857,0.5,0.03811659,0.14663462,0.43509615,0.31363636,56.43187067,0.13032765,0.30346821,0.15144231,7.09836066,1997.0,129.0,439.0,38.0,120.0,21.0,1.0,9.0,46.0,4.0,4.0,33.0,62.0,7.0,0.0,2.0,2.0,11.0,160.0,483.0,170.0,0.6,3.40310078,0.08656036,0.27334852,0.04783599,0.0022779,0.02050114,0.1047836,0.025,0.025,0.5,0.06832298,0.14123007,0.38724374,0.32278481,55.1059322,0.11674986,0.3,0.11389522,7.61290323
mcclasc01,1998.0,9.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,23.0,2.0,0.0,2.22222222,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6901578192252511,0.08695652,0.3,0.1,0.2173913,0.36363636,0.01652893,0.14285714,0.0,3.66666667,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038
molinjo01,1999.0,10.0,19.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,22.0,6.0,0.0,1.9,0.15789474,0.26315789,0.05263158,0.0,0.0,0.05263158,0.0,0.0,0.6901578192252511,0.09090909,0.21052632,0.31578947,0.33333333,2.0,0.0952381,0.33333333,0.05263158,5.25,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,2001.0,15.0,37.0,8.0,10.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,8.0,0.0,0.0,2.0,0.0,2.0,13.0,42.0,19.0,0.6,2.46666667,0.21621622,0.27027027,0.08108108,0.0,0.05405405,0.10810811,0.0,0.0,0.6901578192252511,0.07142857,0.21621622,0.51351351,0.325,6.175,0.154375,0.2962963,0.24324324,5.0,2002.0,29.0,70.0,5.0,19.0,3.0,0.0,0.0,5.0,0.0,2.0,5.0,15.0,0.0,0.0,4.0,2.0,2.0,24.0,81.0,22.0,0.2,2.4137931,0.07142857,0.27142857,0.04285714,0.0,0.0,0.07142857,0.0,0.08333333,0.0,0.0617284,0.21428571,0.31428571,0.31168831,7.04,0.09386667,0.33333333,0.04285714,5.0,2003.0,53.0,114.0,12.0,21.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,26.0,0.0,3.0,4.0,1.0,1.0,25.0,123.0,25.0,0.0,2.1509434,0.10526316,0.18421053,0.03508772,0.0,0.0,0.05263158,0.0,0.0,0.6901578192252511,0.00813008,0.22807018,0.21929825,0.21008403,4.7826087,0.0415879,0.23595506,0.03508772,4.42307692,2004.0,73.0,203.0,26.0,53.0,10.0,2.0,3.0,25.0,4.0,1.0,10.0,52.0,0.0,0.0,5.0,0.0,6.0,63.0,218.0,76.0,0.7,2.78082192,0.12807882,0.26108374,0.04926108,0.00985222,0.01477833,0.12315271,0.06349206,0.01587302,0.8,0.04587156,0.25615764,0.37438424,0.29577465,22.47887324,0.10553462,0.33783784,0.11330049,4.09615385
wynnema01,1983.0,103.0,366.0,66.0,89.0,16.0,2.0,7.0,26.0,12.0,10.0,38.0,52.0,0.0,3.0,7.0,1.0,3.0,130.0,415.0,130.0,0.2,3.55339806,0.18032787,0.2431694,0.04371585,0.00546448,0.01912568,0.07103825,0.09230769,0.07692308,0.54545455,0.09156627,0.1420765,0.35519126,0.31862745,40.86633663,0.1011543,0.26623377,0.11202186,7.76923077,1984.0,154.0,653.0,77.0,174.0,24.0,11.0,0.0,39.0,24.0,19.0,42.0,81.0,0.0,0.0,5.0,2.0,8.0,216.0,702.0,220.0,0.0,4.24025974,0.1179173,0.26646248,0.03675345,0.01684533,0.0,0.05972435,0.11111111,0.08796296,0.55813953,0.05982906,0.12404288,0.33690658,0.30989957,68.37410072,0.09838,0.30313589,0.0704441,8.58024691,1985.0,103.0,337.0,21.0,69.0,6.0,3.0,2.0,18.0,10.0,5.0,18.0,48.0,2.0,1.0,7.0,0.0,8.0,90.0,365.0,87.0,0.0,3.27184466,0.06231454,0.20474777,0.01780415,0.00890208,0.00593472,0.05341246,0.11111111,0.05555556,0.66666667,0.04931507,0.14243323,0.25816024,0.24719101,21.32112676,0.06005951,0.23344948,0.05341246,7.39583333,1986.0,137.0,288.0,34.0,76.0,19.0,2.0,7.0,37.0,11.0,11.0,15.0,45.0,2.0,1.0,1.0,3.0,5.0,94.0,310.0,120.0,0.2,2.10218978,0.11805556,0.26388889,0.06597222,0.00694444,0.02430556,0.12847222,0.11702128,0.11702128,0.5,0.0483871,0.15625,0.41666667,0.29967427,36.03960396,0.11894259,0.28870293,0.15277778,6.73333333,1987.0,98.0,188.0,17.0,47.0,8.0,2.0,2.0,24.0,11.0,6.0,20.0,37.0,1.0,0.0,4.0,1.0,5.0,68.0,214.0,65.0,0.5,1.91836735,0.09042553,0.25,0.04255319,0.0106383,0.0106383,0.12765957,0.16176471,0.08823529,0.64705882,0.09345794,0.19680851,0.34574468,0.32057416,20.9375,0.10066106,0.3,0.09574468,5.62162162,1988.0,128.0,333.0,37.0,88.0,13.0,4.0,11.0,42.0,3.0,4.0,31.0,62.0,2.0,0.0,3.0,2.0,3.0,121.0,371.0,142.0,1.5,2.6015625,0.11111111,0.26426426,0.03903904,0.01201201,0.03303303,0.12612613,0.02479339,0.03305785,0.42857143,0.08355795,0.18618619,0.42642643,0.32513661,46.42307692,0.12753593,0.29389313,0.16216216,5.87096774
hatchmi01,1979.0,33.0,93.0,9.0,25.0,4.0,1.0,1.0,5.0,1.0,3.0,7.0,12.0,0.0,1.0,1.0,0.0,5.0,33.0,102.0,34.0,0.0,2.81818182,0.09677419,0.2688172,0.04301075,0.01075269,0.01075269,0.05376344,0.03030303,0.09090909,0.25,0.06862745,0.12903226,0.3655914,0.32673267,10.88,0.1088,0.3,0.09677419,8.33333333,1980.0,57.0,84.0,4.0,19.0,2.0,0.0,1.0,5.0,0.0,2.0,2.0,12.0,1.0,0.0,4.0,0.0,6.0,22.0,91.0,24.0,0.0,1.47368421,0.04761905,0.22619048,0.02380952,0.0,0.01190476,0.05952381,0.0,0.09090909,0.0,0.02197802,0.14285714,0.28571429,0.24418605,5.86046512,0.06814494,0.25352113,0.05952381,7.16666667,1981.0,99.0,377.0,36.0,96.0,23.0,2.0,3.0,37.0,3.0,1.0,15.0,29.0,2.0,2.0,5.0,3.0,10.0,115.0,404.0,132.0,0.0,3.80808081,0.09549072,0.25464191,0.06100796,0.00530504,0.00795756,0.09814324,0.02608696,0.00869565,0.75,0.03712871,0.07692308,0.35013263,0.28463476,37.37755102,0.0953509,0.26724138,0.09549072,13.51724138,1982.0,84.0,277.0,23.0,69.0,13.0,2.0,3.0,26.0,0.0,2.0,8.0,27.0,1.0,0.0,0.0,1.0,12.0,78.0,287.0,95.0,0.0,3.29761905,0.08303249,0.24909747,0.04693141,0.00722022,0.01083032,0.09386282,0.0,0.02564103,0.0,0.02787456,0.09747292,0.34296029,0.26923077,25.66666667,0.09005848,0.26612903,0.09386282,10.55555556,1983.0,106.0,375.0,50.0,119.0,15.0,3.0,9.0,47.0,2.0,0.0,14.0,19.0,0.0,1.0,3.0,2.0,12.0,134.0,395.0,167.0,0.0,3.53773585,0.13333333,0.31733333,0.04,0.008,0.024,0.12533333,0.01492537,0.0,1.0,0.03544304,0.05066667,0.44533333,0.34183673,57.09768638,0.14678068,0.31518625,0.128,20.47368421,1984.0,152.0,576.0,61.0,174.0,35.0,5.0,5.0,69.0,0.0,1.0,37.0,34.0,3.0,2.0,1.0,8.0,17.0,216.0,627.0,234.0,0.0,3.78947368,0.10590278,0.30208333,0.06076389,0.00868056,0.00868056,0.11979167,0.0,0.00462963,0.0,0.05901116,0.05902778,0.40625,0.34189406,80.54486134,0.13139455,0.31009174,0.10416667,18.02941176
allenga01,1979.0,108.0,241.0,27.0,49.0,10.0,2.0,3.0,22.0,1.0,1.0,20.0,42.0,0.0,1.0,6.0,3.0,8.0,70.0,271.0,72.0,0.0,2.23148148,0.1120332,0.2033195,0.04149378,0.00829876,0.01244813,0.09128631,0.01428571,0.01428571,0.5,0.07380074,0.17427386,0.29875519,0.26415094,19.03448276,0.07292905,0.23115578,0.09543568,6.21428571,1980.0,36.0,70.0,9.0,25.0,6.0,0.0,0.0,10.0,2.0,2.0,13.0,11.0,0.0,0.0,1.0,1.0,1.0,38.0,85.0,31.0,0.9,1.94444444,0.12857143,0.35714286,0.08571429,0.0,0.0,0.14285714,0.05263158,0.05263158,0.5,0.15294118,0.15714286,0.44285714,0.45238095,14.19277108,0.17099724,0.41666667,0.08571429,7.54545455,1981.0,47.0,139.0,23.0,31.0,8.0,0.0,5.0,25.0,0.0,0.0,23.0,33.0,0.0,1.0,0.0,1.0,6.0,55.0,164.0,54.0,0.4,2.95744681,0.16546763,0.22302158,0.05755396,0.0,0.03597122,0.17985612,0.0,0.0,0.6901578192252511,0.1402439,0.23741007,0.38848921,0.33536585,18.0,0.11111111,0.25490196,0.16546763,4.90909091,1982.0,92.0,264.0,25.0,54.0,11.0,0.0,6.0,33.0,0.0,3.0,38.0,39.0,1.0,1.0,3.0,1.0,6.0,94.0,308.0,83.0,0.8,2.86956522,0.09469697,0.20454545,0.04166667,0.0,0.02272727,0.125,0.0,0.03191489,0.0,0.12337662,0.14772727,0.31439394,0.30592105,25.28476821,0.0837244,0.21818182,0.10984848,7.74358974,1983.0,84.0,230.0,19.0,53.0,11.0,0.0,3.0,30.0,0.0,1.0,27.0,43.0,0.0,2.0,5.0,5.0,8.0,82.0,269.0,73.0,0.1,2.73809524,0.0826087,0.23043478,0.04782609,0.0,0.01304348,0.13043478,0.0,0.01219512,0.0,0.10037175,0.18695652,0.3173913,0.31060606,22.72373541,0.0884192,0.26455026,0.08695652,5.97674419,1984.0,35.0,83.0,9.0,19.0,2.0,0.0,2.0,8.0,0.0,0.0,9.0,14.0,2.0,0.0,0.0,0.0,5.0,30.0,94.0,27.0,0.0,2.37142857,0.10843373,0.22891566,0.02409639,0.0,0.02409639,0.09638554,0.0,0.0,0.6901578192252511,0.09574468,0.1686747,0.3253012,0.30434783,8.2173913,0.08931947,0.25373134,0.09638554,6.57142857
maciajo01,1999.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.1,0.8,0.5,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.6901578192252511,0.0,0.25,1.0,0.25,1.0,0.25,0.0,0.75,4.0,2000.0,73.0,173.0,25.0,44.0,3.0,5.0,2.0,24.0,2.0,0.0,18.0,24.0,0.0,1.0,4.0,0.0,3.0,63.0,196.0,63.0,0.6,2.36986301,0.14450867,0.25433526,0.01734104,0.02890173,0.01156069,0.13872832,0.03174603,0.0,1.0,0.09183673,0.13872832,0.36416185,0.328125,20.45026178,0.10706943,0.28571429,0.10982659,7.95833333,2001.0,137.0,488.0,62.0,131.0,24.0,6.0,8.0,51.0,21.0,6.0,32.0,54.0,0.0,3.0,8.0,3.0,7.0,166.0,534.0,191.0,3.0,3.5620438,0.12704918,0.26844262,0.04918033,0.01229508,0.01639344,0.1045082,0.12650602,0.03614458,0.77777778,0.05992509,0.11065574,0.39139344,0.31558935,59.87115385,0.11513683,0.28671329,0.12295082,9.62962963,2002.0,123.0,338.0,43.0,84.0,21.0,1.0,7.0,39.0,8.0,8.0,21.0,57.0,0.0,2.0,8.0,4.0,6.0,107.0,373.0,128.0,0.8,2.74796748,0.12721893,0.24852071,0.06213018,0.00295858,0.02071006,0.11538462,0.07476636,0.07476636,0.5,0.05630027,0.16863905,0.37869822,0.29315068,37.43732591,0.10428224,0.27697842,0.13017751,6.29824561,2003.0,111.0,272.0,31.0,65.0,15.0,2.0,4.0,22.0,4.0,3.0,11.0,45.0,1.0,2.0,2.0,1.0,5.0,79.0,289.0,96.0,0.0,2.45045045,0.11397059,0.23897059,0.05514706,0.00735294,0.01470588,0.08088235,0.05063291,0.03797468,0.57142857,0.03806228,0.16544118,0.35294118,0.27272727,25.78091873,0.09109865,0.27232143,0.11397059,6.28888889,2004.0,98.0,194.0,23.0,52.0,6.0,3.0,3.0,22.0,4.0,1.0,5.0,38.0,0.0,2.0,2.0,1.0,2.0,59.0,204.0,73.0,0.0,1.97959184,0.1185567,0.26804124,0.03092784,0.01546392,0.01546392,0.11340206,0.06779661,0.01694915,0.8,0.0245098,0.19587629,0.37628866,0.29207921,20.90954774,0.1050731,0.31818182,0.10824742,5.23684211
michaja01,2001.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,-0.1,1.0,0.0,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0,0.6901578192252511,0.0,0.33333333,0.16666667,0.16666667,0.16666667,0.02777778,0.25,0.0,3.0,2002.0,81.0,105.0,16.0,28.0,10.0,3.0,2.0,11.0,1.0,1.0,13.0,33.0,1.0,1.0,0.0,2.0,1.0,43.0,122.0,50.0,0.4,1.2962963,0.15238095,0.26666667,0.0952381,0.02857143,0.01904762,0.1047619,0.02325581,0.02325581,0.5,0.10655738,0.31428571,0.47619048,0.34710744,17.37288136,0.14722781,0.36111111,0.20952381,3.57575758,2003.0,76.0,109.0,20.0,36.0,11.0,0.0,5.0,17.0,0.0,0.0,15.0,22.0,1.0,1.0,0.0,0.0,3.0,53.0,126.0,62.0,1.5,1.43421053,0.18348624,0.33027523,0.10091743,0.0,0.04587156,0.1559633,0.0,0.0,0.6901578192252511,0.11904762,0.20183486,0.56880734,0.416,25.5,0.20564516,0.37804878,0.23853211,5.63636364,2004.0,115.0,299.0,44.0,82.0,12.0,0.0,10.0,40.0,2.0,2.0,42.0,80.0,1.0,2.0,0.0,3.0,3.0,127.0,347.0,124.0,0.7,2.6,0.14715719,0.27424749,0.04013378,0.0,0.03344482,0.13377926,0.01574803,0.01574803,0.5,0.12103746,0.26755853,0.41471572,0.36416185,45.09090909,0.1322314,0.33962264,0.14046823,4.2625,2005.0,105.0,289.0,54.0,88.0,16.0,2.0,4.0,31.0,3.0,3.0,44.0,45.0,1.0,4.0,2.0,4.0,3.0,137.0,344.0,120.0,2.7,2.75238095,0.18685121,0.30449827,0.05536332,0.00692042,0.01384083,0.10726644,0.02189781,0.02189781,0.5,0.12790698,0.15570934,0.41522491,0.39882698,47.56756757,0.14284555,0.3442623,0.11072664,7.4,2006.0,123.0,494.0,77.0,132.0,32.0,1.0,9.0,55.0,9.0,5.0,43.0,101.0,0.0,3.0,2.0,6.0,6.0,178.0,548.0,193.0,1.1,4.01626016,0.15587045,0.26720648,0.06477733,0.00202429,0.01821862,0.11133603,0.0505618,0.02808989,0.64285714,0.07846715,0.20445344,0.39068826,0.32600733,62.89571695,0.11712424,0.31538462,0.12348178,5.31683168
gallemi01,1985.0,76.0,77.0,13.0,16.0,5.0,1.0,1.0,9.0,1.0,1.0,12.0,14.0,0.0,1.0,2.0,1.0,2.0,29.0,93.0,26.0,0.8,1.01315789,0.16883117,0.20779221,0.06493506,0.01298701,0.01298701,0.11688312,0.03448276,0.03448276,0.5,0.12903226,0.18181818,0.33766234,0.31868132,8.17977528,0.09190759,0.23809524,0.12987013,6.35714286,1986.0,20.0,37.0,2.0,10.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,11.0,40.0,12.0,0.5,1.85,0.05405405,0.27027027,0.05405405,0.0,0.0,0.10810811,0.0,0.18181818,0.0,0.025,0.16216216,0.32432432,0.28947368,3.47368421,0.09141274,0.32258065,0.05405405,6.33333333,1987.0,72.0,124.0,18.0,31.0,6.0,0.0,2.0,14.0,0.0,1.0,12.0,21.0,0.0,1.0,5.0,1.0,5.0,44.0,143.0,43.0,0.6,1.72222222,0.14516129,0.25,0.0483871,0.0,0.01612903,0.11290323,0.0,0.02272727,0.0,0.08391608,0.16935484,0.34677419,0.31884058,13.59558824,0.09996756,0.28431373,0.09677419,6.47619048,1988.0,129.0,277.0,38.0,58.0,8.0,0.0,2.0,20.0,2.0,3.0,34.0,53.0,0.0,1.0,8.0,0.0,6.0,93.0,320.0,72.0,0.7,2.14728682,0.13718412,0.20938628,0.02888087,0.0,0.00722022,0.07220217,0.02150538,0.03225806,0.4,0.10625,0.19133574,0.2599278,0.29807692,21.29903537,0.06848564,0.25225225,0.05054152,5.86792453,1989.0,133.0,357.0,45.0,90.0,14.0,2.0,3.0,30.0,7.0,5.0,35.0,43.0,0.0,6.0,8.0,3.0,10.0,131.0,409.0,117.0,2.1,2.68421053,0.12605042,0.25210084,0.03921569,0.00560224,0.00840336,0.08403361,0.05343511,0.03816794,0.58333333,0.08557457,0.12044818,0.32773109,0.32668329,37.30867347,0.09517519,0.27707006,0.07563025,9.11627907,1990.0,140.0,389.0,36.0,80.0,13.0,2.0,3.0,34.0,5.0,5.0,35.0,50.0,0.0,4.0,17.0,2.0,13.0,119.0,447.0,106.0,1.2,2.77857143,0.09254499,0.20565553,0.03341902,0.00514139,0.00771208,0.0874036,0.04201681,0.04201681,0.5,0.07829978,0.1285347,0.27249357,0.27674419,28.75,0.0678066,0.22781065,0.06683805,8.48
