player_id,active_years,extra_stints,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,ob,pa,tb,war,ab_per_g,r_per_ab,batting_avg,double_per_ab,triple_per_ab,hr_per_ab,rbi_per_ab,sb_per_ob,cs_per_ob,sb_ratio,bb_per_pa,so_per_ab,slg,obp,rc,rc_per_ab,babip,iso,pa_per_so
polonlu01,6,2,753,2740.0,426.0,818.0,96.0,41.0,13.0,242.0,195.0,82.0,200.0,329.0,13.0,5.0,18.0,18.0,58.0,1036.0,2994.0,1035.0,9.1,3.63877822,0.15547445,0.29854015,0.03503650,0.01496350,0.00474453,0.08832117,0.18822394,0.07915058,0.70397112,0.06680027,0.12007299,0.37773723,0.34525818,358.37755102,0.12189713,0.33319536,0.07919708,8.93617021
goodwto01,6,0,381,1103.0,176.0,309.0,32.0,8.0,5.0,67.0,125.0,46.0,84.0,166.0,0.0,7.0,35.0,1.0,11.0,400.0,1230.0,372.0,8.6,2.89501312,0.15956482,0.28014506,0.02901179,0.00725295,0.00453309,0.06074343,0.31250000,0.11500000,0.73099415,0.06829268,0.15049864,0.33726201,0.33472803,123.16427970,0.10376098,0.32583065,0.05711695,7.15060241
benedbr01,6,0,560,1719.0,138.0,449.0,63.0,4.0,12.0,172.0,10.0,14.0,198.0,145.0,42.0,8.0,31.0,12.0,45.0,697.0,2010.0,556.0,7.3,3.06964286,0.08027923,0.26119837,0.03664921,0.00232693,0.00698080,0.10005817,0.01434720,0.02008608,0.41666667,0.09850746,0.08435137,0.32344386,0.33815178,187.65362546,0.09788922,0.27763659,0.06224549,13.22068966
esaskni01,6,0,647,2104.0,255.0,515.0,94.0,16.0,92.0,319.0,17.0,12.0,244.0,581.0,14.0,12.0,9.0,23.0,44.0,785.0,2406.0,917.0,8.2,3.25193199,0.12119772,0.24477186,0.04467681,0.00760456,0.04372624,0.15161597,0.02165605,0.01528662,0.58620690,0.10141313,0.27614068,0.43583650,0.32354175,296.42376491,0.12624522,0.29092160,0.19106464,4.04130809
teufeti01,6,0,596,1931.0,270.0,511.0,130.0,8.0,49.0,240.0,9.0,10.0,231.0,287.0,14.0,9.0,19.0,17.0,52.0,765.0,2221.0,804.0,15.3,3.23993289,0.13982393,0.26462973,0.06732263,0.00414293,0.02537545,0.12428793,0.01176471,0.01307190,0.47368421,0.10400720,0.14862765,0.41636458,0.34323583,275.93339500,0.12762877,0.28660050,0.15173485,7.53310105
tulowtr01,6,0,697,2632.0,438.0,770.0,152.0,21.0,122.0,443.0,51.0,28.0,285.0,480.0,31.0,24.0,10.0,23.0,84.0,1110.0,3005.0,1330.0,44.0,3.77618364,0.16641337,0.29255319,0.05775076,0.00797872,0.04635258,0.16831307,0.04594595,0.02522523,0.64556962,0.09484193,0.18237082,0.50531915,0.36403509,481.02502571,0.16490402,0.31563566,0.21276596,6.07708333
vitiejo01,6,0,244,617.0,64.0,146.0,29.0,1.0,23.0,91.0,2.0,0.0,73.0,151.0,3.0,11.0,0.0,4.0,21.0,233.0,708.0,246.0,-0.5,2.52868852,0.10372771,0.23662885,0.04700162,0.00162075,0.03727715,0.14748784,0.00858369,0.00000000,1.00000000,0.10310734,0.24473258,0.39870340,0.32624113,78.07826087,0.11315690,0.27516779,0.16207455,4.56953642
amarari01,6,0,444,1267.0,215.0,351.0,62.0,8.0,9.0,117.0,74.0,22.0,131.0,191.0,1.0,11.0,23.0,8.0,22.0,494.0,1441.0,456.0,5.1,2.85360360,0.16969219,0.27703236,0.04893449,0.00631413,0.00710339,0.09234412,0.14979757,0.04453441,0.77083333,0.09090909,0.15074980,0.35990529,0.34791814,157.21888412,0.11245986,0.31813953,0.08287293,7.31937173
smithdw01,6,1,609,1523.0,212.0,433.0,75.0,18.0,40.0,189.0,41.0,31.0,120.0,257.0,6.0,10.0,6.0,9.0,20.0,569.0,1674.0,664.0,2.8,2.50082102,0.13919895,0.28430729,0.04924491,0.01181878,0.02626395,0.12409718,0.07205624,0.05448155,0.56944444,0.07168459,0.16874590,0.43598162,0.33874850,223.48874011,0.13602480,0.31821862,0.15167433,6.39299611
oberkke01,6,0,523,1696.0,216.0,492.0,81.0,22.0,8.0,161.0,32.0,19.0,188.0,121.0,29.0,6.0,17.0,13.0,43.0,715.0,1949.0,641.0,22.6,3.24282983,0.12735849,0.29009434,0.04775943,0.01297170,0.00471698,0.09492925,0.04475524,0.02657343,0.62745098,0.09645972,0.07134434,0.37794811,0.36048345,231.35881104,0.12280192,0.30632911,0.08785377,15.57024793
duceyro01,6,1,214,379.0,54.0,89.0,20.0,3.0,2.0,32.0,10.0,6.0,40.0,105.0,1.0,1.0,4.0,5.0,5.0,131.0,430.0,121.0,3.3,1.77102804,0.14248021,0.23482850,0.05277045,0.00791557,0.00527704,0.08443272,0.07633588,0.04580153,0.62500000,0.09302326,0.27704485,0.31926121,0.30588235,37.25298329,0.08890927,0.31407942,0.08443272,3.99047619
tysonmi01,6,0,644,1959.0,197.0,486.0,73.0,23.0,14.0,192.0,17.0,15.0,116.0,266.0,39.0,10.0,22.0,15.0,46.0,651.0,2161.0,647.0,-0.2,3.04192547,0.10056151,0.24808576,0.03726391,0.01174068,0.00714650,0.09800919,0.02611367,0.02304147,0.53125000,0.05367885,0.13578356,0.33027055,0.29142857,187.70795181,0.09046166,0.27863046,0.08218479,7.80075188
taverwi01,6,0,643,2377.0,351.0,655.0,71.0,15.0,8.0,124.0,194.0,42.0,134.0,384.0,1.0,32.0,52.0,12.0,17.0,822.0,2608.0,780.0,5.2,3.69673406,0.14766512,0.27555743,0.02986958,0.00631048,0.00336559,0.05216660,0.23600973,0.05109489,0.82203390,0.05138037,0.16154817,0.32814472,0.32133072,245.08960573,0.09760637,0.32398598,0.05258729,6.53906250
clarkje01,6,0,479,1500.0,153.0,377.0,71.0,13.0,41.0,193.0,14.0,8.0,81.0,284.0,7.0,20.0,5.0,9.0,32.0,485.0,1622.0,597.0,3.1,3.13152401,0.10200000,0.25133333,0.04733333,0.00866667,0.02733333,0.12866667,0.02886598,0.01649485,0.63636364,0.04993835,0.18933333,0.39800000,0.29689441,172.94497154,0.10938961,0.28378378,0.14666667,5.56690141
valenjo02,6,0,695,2576.0,411.0,763.0,192.0,15.0,83.0,378.0,43.0,24.0,313.0,324.0,10.0,29.0,32.0,27.0,60.0,1115.0,2987.0,1234.0,32.5,3.70647482,0.15954969,0.29619565,0.07453416,0.00582298,0.03222050,0.14673913,0.03856502,0.02152466,0.64179104,0.10478741,0.12577640,0.47903727,0.37521222,459.59986154,0.15908614,0.30965392,0.18284161,8.91666667
greerru01,6,0,809,2991.0,516.0,923.0,192.0,20.0,103.0,503.0,25.0,12.0,422.0,445.0,14.0,18.0,5.0,33.0,67.0,1377.0,3483.0,1464.0,22.3,3.69715698,0.17251755,0.30859244,0.06419258,0.00668673,0.03443664,0.16817118,0.01815541,0.00871460,0.67567568,0.12115992,0.14877967,0.48946841,0.39347575,576.93524758,0.16904051,0.33117932,0.18087596,7.66966292
suzukku01,6,1,746,2676.0,300.0,682.0,139.0,4.0,62.0,327.0,17.0,9.0,187.0,353.0,9.0,46.0,13.0,29.0,79.0,924.0,2960.0,1015.0,17.5,3.58713137,0.11210762,0.25485800,0.05194320,0.00149477,0.02316891,0.12219731,0.01839827,0.00974026,0.65384615,0.06317568,0.13191330,0.37929746,0.31143635,308.08068460,0.10760764,0.27074236,0.12443946,8.11048159
santibe01,6,0,683,2486.0,275.0,661.0,103.0,15.0,75.0,333.0,60.0,41.0,118.0,464.0,17.0,14.0,10.0,26.0,64.0,810.0,2671.0,1019.0,27.4,3.63982430,0.11061947,0.26588898,0.04143202,0.00603379,0.03016895,0.13395012,0.07407407,0.05061728,0.59405941,0.04417821,0.18664521,0.40989541,0.29992436,304.83909370,0.11706570,0.29700963,0.14400644,5.61206897
carroja01,6,0,580,1509.0,256.0,410.0,69.0,13.0,9.0,112.0,30.0,21.0,173.0,227.0,4.0,16.0,43.0,14.0,28.0,603.0,1759.0,532.0,16.7,2.60172414,0.16964877,0.27170311,0.04572565,0.00861498,0.00596421,0.07422134,0.04975124,0.03482587,0.58823529,0.09835134,0.15043075,0.35255136,0.34988318,184.39714625,0.10962969,0.31157731,0.08084824,7.40969163
gutiefr01,6,0,589,1940.0,264.0,507.0,97.0,8.0,52.0,219.0,58.0,14.0,148.0,451.0,10.0,13.0,26.0,15.0,45.0,678.0,2152.0,776.0,18.3,3.29371817,0.13608247,0.26134021,0.05000000,0.00412371,0.02680412,0.11288660,0.08554572,0.02064897,0.80555556,0.06877323,0.23247423,0.40000000,0.31568998,243.42911877,0.11658483,0.31336088,0.13865979,4.62971175
brenlbo01,6,0,615,1924.0,242.0,489.0,88.0,5.0,67.0,251.0,33.0,29.0,240.0,289.0,28.0,12.0,15.0,15.0,39.0,769.0,2234.0,788.0,12.8,3.12845528,0.12577963,0.25415800,0.04573805,0.00259875,0.03482328,0.13045738,0.04291287,0.03771131,0.53225806,0.10743062,0.15020790,0.40956341,0.33820173,265.45841035,0.12267025,0.26658244,0.15540541,7.48788927
loftoke01,6,0,700,2821.0,551.0,883.0,133.0,42.0,39.0,261.0,327.0,71.0,307.0,343.0,23.0,6.0,21.0,20.0,33.0,1219.0,3198.0,1217.0,68.2,4.03000000,0.19532081,0.31300957,0.04714640,0.01488834,0.01382488,0.09252038,0.26825267,0.05824446,0.82160804,0.09599750,0.12158809,0.43140730,0.37920101,462.98913043,0.14801443,0.34322895,0.11839773,9.11953353
canizja01,3,0,157,484.0,59.0,125.0,27.0,2.0,10.0,57.0,5.0,4.0,34.0,97.0,0.0,2.0,1.0,1.0,13.0,161.0,522.0,186.0,-0.8,3.08280255,0.12190083,0.25826446,0.05578512,0.00413223,0.02066116,0.11776860,0.03105590,0.02484472,0.55555556,0.06513410,0.20041322,0.38429752,0.30902111,57.09266409,0.11021750,0.30423280,0.12603306,5.34020619
chaveer01,6,0,744,2627.0,414.0,727.0,161.0,15.0,134.0,466.0,28.0,12.0,279.0,462.0,45.0,7.0,0.0,17.0,46.0,1058.0,2975.0,1320.0,37.4,3.53091398,0.15759421,0.27674153,0.06128664,0.00570994,0.05100876,0.17738866,0.02646503,0.01134216,0.70000000,0.09378151,0.17586601,0.50247431,0.34573379,456.95801789,0.15724639,0.28955078,0.22573278,6.29004329
burriem01,5,0,282,720.0,87.0,175.0,14.0,1.0,1.0,42.0,40.0,15.0,53.0,101.0,3.0,11.0,14.0,3.0,18.0,242.0,804.0,194.0,-2.5,2.55319149,0.12083333,0.24305556,0.01944444,0.00138889,0.00138889,0.05833333,0.16528926,0.06198347,0.72727273,0.06592040,0.14027778,0.26944444,0.30368488,57.22121604,0.07402486,0.28019324,0.02638889,7.65346535
langery01,5,2,401,867.0,123.0,202.0,45.0,8.0,21.0,93.0,4.0,5.0,116.0,253.0,13.0,10.0,3.0,6.0,16.0,341.0,1015.0,326.0,2.9,2.16209476,0.14186851,0.23298731,0.05190311,0.00922722,0.02422145,0.10726644,0.01173021,0.01466276,0.44444444,0.11428571,0.29181084,0.37600923,0.32832833,105.46083418,0.10728467,0.30217028,0.14302191,3.88537549
turneju01,6,1,427,1129.0,130.0,317.0,78.0,3.0,15.0,132.0,14.0,5.0,92.0,181.0,4.0,19.0,3.0,5.0,31.0,432.0,1252.0,446.0,19.6,2.64402810,0.11514615,0.28077945,0.06908769,0.00265722,0.01328609,0.11691763,0.03240741,0.01157407,0.73684211,0.07348243,0.16031887,0.39503986,0.34377510,149.39721540,0.12235644,0.32196162,0.11426041,6.74585635
guldebr01,5,0,58,121.0,12.0,19.0,6.0,0.0,1.0,9.0,0.0,1.0,10.0,21.0,0.0,0.0,4.0,0.0,3.0,29.0,135.0,28.0,-0.4,2.08620690,0.09917355,0.15702479,0.04958678,0.00000000,0.00826446,0.07438017,0.00000000,0.03448276,0.00000000,0.07407407,0.17355372,0.23140496,0.22137405,6.19847328,0.04731659,0.18181818,0.07438017,6.23809524
gonzaju03,6,0,593,2237.0,334.0,613.0,119.0,9.0,140.0,433.0,14.0,11.0,152.0,461.0,25.0,32.0,2.0,17.0,62.0,822.0,2465.0,1170.0,38.6,3.77234401,0.14930711,0.27402772,0.05319624,0.00402325,0.06258382,0.19356281,0.01703163,0.01338200,0.56000000,0.06166329,0.20607957,0.52302190,0.32690730,374.65466722,0.15682489,0.28614640,0.24899419,5.18221258
molitpa01,6,0,752,3080.0,518.0,899.0,147.0,36.0,60.0,281.0,189.0,55.0,268.0,346.0,17.0,15.0,41.0,26.0,48.0,1199.0,3447.0,1298.0,75.7,4.09574468,0.16818182,0.29188312,0.04772727,0.01168831,0.01948052,0.09123377,0.15763136,0.04587156,0.77459016,0.07774877,0.11233766,0.42142857,0.34877545,452.43906810,0.13513712,0.31074074,0.12954545,9.67630058
hairsje01,5,1,282,735.0,87.0,189.0,32.0,3.0,2.0,74.0,2.0,3.0,127.0,107.0,3.0,2.0,11.0,6.0,12.0,321.0,884.0,233.0,6.2,2.60638298,0.11836735,0.25714286,0.04353741,0.00408163,0.00272109,0.10068027,0.00623053,0.00934579,0.40000000,0.14366516,0.14557823,0.31700680,0.36551724,85.41531323,0.09908969,0.29588608,0.05986395,8.05607477
singlke01,6,0,791,2660.0,389.0,750.0,119.0,10.0,79.0,354.0,16.0,27.0,495.0,468.0,52.0,8.0,16.0,22.0,83.0,1305.0,3253.0,1126.0,41.9,3.36283186,0.14624060,0.28195489,0.04473684,0.00375940,0.02969925,0.13308271,0.01226054,0.02068966,0.37209302,0.15216723,0.17593985,0.42330827,0.39340659,444.33280507,0.14083449,0.31428571,0.14135338,6.74145299
ledeeri01,6,2,562,1496.0,220.0,363.0,86.0,16.0,46.0,234.0,24.0,15.0,186.0,367.0,14.0,6.0,3.0,11.0,30.0,569.0,1716.0,619.0,2.9,2.66192171,0.14705882,0.24264706,0.05748663,0.01069519,0.03074866,0.15641711,0.04217926,0.02636204,0.61538462,0.10839161,0.24532086,0.41377005,0.32666274,202.03983353,0.12011881,0.28976234,0.17112299,4.58310627
kellydo01,5,0,363,691.0,89.0,160.0,17.0,5.0,17.0,65.0,8.0,1.0,43.0,109.0,0.0,8.0,8.0,3.0,12.0,211.0,753.0,238.0,0.2,1.90358127,0.12879884,0.23154848,0.02460203,0.00723589,0.02460203,0.09406657,0.03791469,0.00473934,0.88888889,0.05710491,0.15774240,0.34442836,0.28322148,65.82288828,0.08967696,0.25176056,0.11287988,6.73394495
quinlto01,3,0,38,52.0,8.0,9.0,3.0,0.0,1.0,5.0,0.0,0.0,5.0,23.0,1.0,1.0,1.0,0.0,0.0,16.0,60.0,15.0,-0.4,1.36842105,0.15384615,0.17307692,0.05769231,0.00000000,0.01923077,0.09615385,0.00000000,0.00000000,-1,0.08333333,0.44230769,0.28846154,0.25862069,3.68421053,0.06463527,0.28571429,0.11538462,2.47826087
smithse01,6,0,612,1668.0,255.0,446.0,101.0,21.0,65.0,233.0,19.0,6.0,192.0,349.0,18.0,13.0,1.0,16.0,23.0,669.0,1908.0,784.0,11.9,2.72549020,0.15287770,0.26738609,0.06055156,0.01258993,0.03896882,0.13968825,0.02840060,0.00896861,0.76000000,0.10062893,0.20923261,0.47002398,0.34462679,268.92043011,0.14458088,0.30000000,0.20263789,5.32951289
andinro01,6,0,173,403.0,48.0,91.0,19.0,0.0,6.0,28.0,6.0,4.0,28.0,99.0,2.0,1.0,3.0,5.0,12.0,122.0,442.0,128.0,1.9,2.32947977,0.11910670,0.22580645,0.04714640,0.00000000,0.01488834,0.06947891,0.04918033,0.03278689,0.60000000,0.06334842,0.24565757,0.31761787,0.27459954,35.34106729,0.08199784,0.28052805,0.09181141,4.35353535
davisjo02,6,0,777,2641.0,274.0,671.0,138.0,9.0,97.0,383.0,6.0,11.0,226.0,505.0,36.0,5.0,14.0,33.0,76.0,938.0,2955.0,1118.0,15.8,3.39897040,0.10374858,0.25407043,0.05225293,0.00340780,0.03672851,0.14502083,0.00639659,0.01172708,0.35294118,0.07648054,0.19121545,0.42332450,0.31049914,349.78932682,0.12200535,0.27702703,0.16925407,5.67722772
riverlu01,6,0,536,1652.0,192.0,390.0,89.0,8.0,24.0,158.0,14.0,15.0,122.0,314.0,5.0,8.0,32.0,10.0,37.0,525.0,1829.0,567.0,1.4,3.08208955,0.11622276,0.23607748,0.05387409,0.00484262,0.01452785,0.09564165,0.02666667,0.02857143,0.48275862,0.06670312,0.19007264,0.34322034,0.29017857,163.64374295,0.09224563,0.27643505,0.10714286,5.64968153
larocan01,5,1,403,1180.0,133.0,267.0,53.0,6.0,22.0,113.0,8.0,3.0,121.0,207.0,8.0,15.0,11.0,5.0,38.0,411.0,1340.0,398.0,0.0,2.92803970,0.11271186,0.22627119,0.04491525,0.00508475,0.01864407,0.09576271,0.01946472,0.00729927,0.72727273,0.09029851,0.17542373,0.33728814,0.30507192,118.69638739,0.09123473,0.25627615,0.11101695,6.28502415
footeba01,6,1,426,1301.0,112.0,299.0,55.0,9.0,29.0,133.0,4.0,3.0,77.0,181.0,20.0,5.0,6.0,13.0,44.0,401.0,1422.0,459.0,3.5,3.05399061,0.08608762,0.22982321,0.04227517,0.00691776,0.02229055,0.10222905,0.00997506,0.00748130,0.57142857,0.05414909,0.13912375,0.35280553,0.27292264,125.24238026,0.09088707,0.24456522,0.12298232,7.61325967
youngke01,6,0,418,1224.0,147.0,309.0,64.0,8.0,39.0,181.0,18.0,12.0,81.0,290.0,6.0,16.0,9.0,21.0,26.0,412.0,1357.0,506.0,5.9,2.92822967,0.12009804,0.25245098,0.05228758,0.00653595,0.03186275,0.14787582,0.04368932,0.02912621,0.60000000,0.05969049,0.23692810,0.41339869,0.30253353,151.21839080,0.11587616,0.29475983,0.16094771,4.50000000
aikenwi01,5,0,544,1828.0,229.0,499.0,91.0,1.0,75.0,312.0,3.0,6.0,242.0,307.0,32.0,14.0,0.0,25.0,64.0,787.0,2141.0,817.0,7.8,3.36029412,0.12527352,0.27297593,0.04978118,0.00054705,0.04102845,0.17067834,0.00381194,0.00762389,0.33333333,0.11303129,0.16794311,0.44693654,0.35798957,292.46231884,0.14128614,0.28823929,0.17396061,6.74267101
