player_id,active_years,extra_stints,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bfp,gf,r,tbf,war,era,baopp,tbf_per_g,starter_ratio,w_per_g,l_per_g,p_win,gf_per_g,cg_per_g,sho_per_g,sv_per_g,ipouts_per_g,bb_per_bfp,hbp_per_bfp,hr_per_tbf,so_per_tbf,wp_per_bfp,so_per_bb
glynned01,6,0,110,7,13,8,1,0,8,578.0,186,88,18,107,111,16.0,4.0,2.0,853.0,41.0,96,744.0,1.0,4.11072664,0.25000000,6.76363636,0.07272727,0.06363636,0.11818182,0.35000000,0.37272727,0.00909091,0.00000000,0.07272727,5.25454545,0.12543962,0.00234467,0.02419355,0.14919355,0.00468933,1.03738318
mendolu01,6,0,68,14,19,41,0,0,1,795.0,309,159,28,97,154,7.0,11.0,22.0,1181.0,9.0,179,1050.0,-1.6,5.40000000,0.29428571,15.44117647,0.60294118,0.20588235,0.27941176,0.42424242,0.13235294,0.00000000,0.00000000,0.01470588,11.69117647,0.08213378,0.01862828,0.02666667,0.14666667,0.00931414,1.58762887
lavelga01,6,0,350,43,38,0,0,0,74,1566.0,484,154,22,233,370,68.0,9.0,9.0,2239.0,216.0,181,1997.0,19.8,2.65517241,0.24236355,5.70571429,0.00000000,0.12285714,0.10857143,0.53086420,0.61714286,0.00000000,0.00000000,0.21142857,4.47428571,0.10406431,0.00401965,0.01101652,0.18527792,0.00401965,1.58798283
davisst02,6,1,180,57,48,136,27,4,1,2844.0,917,401,64,329,551,27.0,31.0,10.0,3993.0,17.0,439,3654.0,17.3,3.80696203,0.25095785,20.30000000,0.75555556,0.31666667,0.26666667,0.54285714,0.09444444,0.15000000,0.02222222,0.00555556,15.80000000,0.08239419,0.00250438,0.01751505,0.15079365,0.00776359,1.67477204
torresa01,5,2,68,11,25,43,3,1,0,851.0,308,180,38,148,159,10.0,12.0,16.0,1297.0,11.0,193,1133.0,6.0,5.71092832,0.27184466,16.66176471,0.63235294,0.16176471,0.36764706,0.30555556,0.16176471,0.04411765,0.01470588,0.00000000,12.51470588,0.11410948,0.01233616,0.03353928,0.14033539,0.00925212,1.07432432
wilsokr01,4,0,90,14,9,19,0,0,1,705.0,291,139,49,64,136,6.0,1.0,15.0,1051.0,22.0,161,960.0,-0.5,5.32340426,0.30312500,10.66666667,0.21111111,0.15555556,0.10000000,0.60869565,0.24444444,0.00000000,0.00000000,0.01111111,7.83333333,0.06089439,0.01427212,0.05104167,0.14166667,0.00095147,2.12500000
rasmude01,6,2,145,59,35,135,15,2,0,2583.0,777,385,108,309,557,6.0,31.0,16.0,3590.0,2.0,415,3265.0,10.1,4.02439024,0.23797856,22.51724138,0.93103448,0.40689655,0.24137931,0.62765957,0.01379310,0.10344828,0.01379310,0.00000000,17.81379310,0.08607242,0.00445682,0.03307810,0.17059724,0.00863510,1.80258900
downske01,6,0,158,46,36,103,11,6,1,2099.0,640,284,51,243,461,43.0,31.0,16.0,2947.0,10.0,311,2688.0,5.1,3.65316818,0.23809524,17.01265823,0.65189873,0.29113924,0.22784810,0.56097561,0.06329114,0.06962025,0.03797468,0.00632911,13.28481013,0.08245674,0.00542925,0.01897321,0.17150298,0.01051917,1.89711934
parreje01,6,1,275,37,29,5,0,0,21,1229.0,378,173,38,199,337,38.0,28.0,3.0,1759.0,128.0,196,1557.0,5.5,3.80065094,0.24277457,5.66181818,0.01818182,0.13454545,0.10545455,0.56060606,0.46545455,0.00000000,0.00000000,0.07636364,4.46909091,0.11313246,0.00170551,0.02440591,0.21644188,0.01591814,1.69346734
twitcwa01,6,0,152,30,37,82,13,6,1,1882.0,575,258,44,309,474,25.0,31.0,21.0,2730.0,26.0,302,2400.0,3.3,3.70138151,0.23958333,15.78947368,0.53947368,0.19736842,0.24342105,0.44776119,0.17105263,0.08552632,0.03947368,0.00657895,12.38157895,0.11318681,0.00769231,0.01833333,0.19750000,0.01135531,1.53398058
guthrje01,6,0,111,27,34,90,2,0,0,1809.0,607,286,87,188,377,6.0,16.0,23.0,2564.0,7.0,305,2328.0,17.9,4.26865672,0.26073883,20.97297297,0.81081081,0.24324324,0.30630631,0.44262295,0.06306306,0.01801802,0.00000000,0.00000000,16.29729730,0.07332293,0.00897036,0.03737113,0.16194158,0.00624025,2.00531915
candito01,5,0,117,43,44,111,37,7,0,2276.0,752,325,70,278,459,5.0,31.0,20.0,3249.0,2.0,372,2951.0,42.6,3.85544815,0.25482887,25.22222222,0.94871795,0.36752137,0.37606838,0.49425287,0.01709402,0.31623932,0.05982906,0.00000000,19.45299145,0.08556479,0.00615574,0.02372077,0.15554049,0.00954140,1.65107914
embreal01,4,0,117,7,6,4,0,0,1,359.0,108,63,16,65,113,5.0,8.0,3.0,523.0,25.0,69,455.0,2.3,4.73816156,0.23736264,3.88888889,0.03418803,0.05982906,0.05128205,0.53846154,0.21367521,0.00000000,0.00000000,0.00854701,3.06837607,0.12428298,0.00573614,0.03516484,0.24835165,0.01529637,1.73846154
forstte01,6,0,263,26,42,33,5,0,75,1815.0,571,226,25,258,479,23.0,30.0,13.0,2583.0,158.0,253,2312.0,18.3,3.36198347,0.24697232,8.79087452,0.12547529,0.09885932,0.15969582,0.38235294,0.60076046,0.01901141,0.00000000,0.28517110,6.90114068,0.09988386,0.00503291,0.01081315,0.20717993,0.01161440,1.85658915
milacbo01,6,0,126,38,38,111,8,5,1,2157.0,719,333,76,266,357,11.0,11.0,5.0,3064.0,3.0,352,2793.0,5.0,4.16828929,0.25742929,22.16666667,0.88095238,0.30158730,0.30158730,0.50000000,0.02380952,0.06349206,0.03968254,0.00793651,17.11904762,0.08681462,0.00163185,0.02721088,0.12781955,0.00359008,1.34210526
kendrky01,6,0,164,54,42,123,2,1,0,2273.0,813,362,100,219,391,18.0,7.0,39.0,3256.0,11.0,396,2941.0,4.9,4.30004399,0.27643659,17.93292683,0.75000000,0.32926829,0.25609756,0.56250000,0.06707317,0.01219512,0.00609756,0.00000000,13.85975610,0.06726044,0.01197789,0.03400204,0.13294798,0.00214988,1.78538813
boskish01,6,2,147,30,43,90,3,0,0,1759.0,627,312,74,195,301,15.0,25.0,27.0,2555.0,15.0,336,2333.0,0.3,4.78908471,0.26875268,15.87074830,0.61224490,0.20408163,0.29251701,0.41095890,0.10204082,0.02040816,0.00000000,0.00000000,11.96598639,0.07632094,0.01056751,0.03171882,0.12901843,0.00978474,1.54358974
benesan01,6,0,168,65,68,167,14,7,0,3349.0,1007,435,105,357,910,27.0,24.0,16.0,4645.0,1.0,474,4272.0,31.4,3.50701702,0.23572097,25.42857143,0.99404762,0.38690476,0.40476190,0.48872180,0.00595238,0.08333333,0.04166667,0.00000000,19.93452381,0.07685684,0.00344456,0.02457865,0.21301498,0.00516685,2.54901961
lindsma01,6,1,358,13,15,0,0,0,45,978.0,342,132,18,119,263,17.0,20.0,13.0,1418.0,133.0,147,1265.0,4.6,3.64417178,0.27035573,3.53351955,0.00000000,0.03631285,0.04189944,0.46428571,0.37150838,0.00000000,0.00000000,0.12569832,2.73184358,0.08392102,0.00916784,0.01422925,0.20790514,0.01410437,2.21008403
swindgr01,6,0,153,60,55,152,32,7,0,3129.0,1059,439,109,226,756,8.0,17.0,7.0,4316.0,0.0,487,4083.0,30.3,3.78811122,0.25936811,26.68627451,0.99346405,0.39215686,0.35947712,0.52173913,0.00000000,0.20915033,0.04575163,0.00000000,20.45098039,0.05236330,0.00162187,0.02669606,0.18515797,0.00393883,3.34513274
verasjo01,6,1,255,14,13,0,0,0,4,742.0,194,113,28,132,249,10.0,13.0,14.0,1068.0,71.0,119,909.0,4.0,4.11185984,0.21342134,3.56470588,0.00000000,0.05490196,0.05098039,0.51851852,0.27843137,0.00000000,0.00000000,0.01568627,2.90980392,0.12359551,0.01310861,0.03080308,0.27392739,0.01217228,1.88636364
grahejo01,6,0,174,21,26,34,1,0,45,1103.0,411,182,26,165,188,13.0,16.0,23.0,1659.0,97.0,207,1471.0,3.8,4.45512239,0.27940177,8.45402299,0.19540230,0.12068966,0.14942529,0.44680851,0.55747126,0.00574713,0.00000000,0.25862069,6.33908046,0.09945750,0.01386377,0.01767505,0.12780421,0.00964436,1.13939394
guarded01,6,0,305,16,29,25,0,0,7,1165.0,420,229,58,163,306,16.0,12.0,6.0,1717.0,61.0,240,1548.0,13.6,5.30729614,0.27131783,5.07540984,0.08196721,0.05245902,0.09508197,0.35555556,0.20000000,0.00000000,0.00000000,0.02295082,3.81967213,0.09493302,0.00349447,0.03746770,0.19767442,0.00698893,1.87730061
westda01,6,1,152,22,24,50,2,0,3,1206.0,379,219,52,213,303,8.0,14.0,14.0,1784.0,32.0,237,1557.0,2.6,4.90298507,0.24341683,10.24342105,0.32894737,0.14473684,0.15789474,0.47826087,0.21052632,0.01315789,0.00000000,0.01973684,7.93421053,0.11939462,0.00784753,0.03339756,0.19460501,0.00784753,1.42253521
narvech01,4,0,93,25,17,61,0,0,0,1157.0,383,198,46,145,321,5.0,15.0,9.0,1668.0,8.0,205,1486.0,0.0,4.62057044,0.25773890,15.97849462,0.65591398,0.26881720,0.18279570,0.59523810,0.08602151,0.00000000,0.00000000,0.00000000,12.44086022,0.08693046,0.00539568,0.03095559,0.21601615,0.00899281,2.21379310
belisro01,5,0,335,24,20,0,0,0,12,994.0,301,138,20,123,267,32.0,14.0,23.0,1410.0,70.0,154,1246.0,0.8,3.74849095,0.24157303,3.71940299,0.00000000,0.07164179,0.05970149,0.54545455,0.20895522,0.00000000,0.00000000,0.03582090,2.96716418,0.08723404,0.01631206,0.01605136,0.21428571,0.00992908,2.17073171
tapanke01,6,1,164,69,52,160,16,5,0,3135.0,1078,458,89,225,638,6.0,13.0,19.0,4349.0,1.0,489,4105.0,29.2,3.94449761,0.26260658,25.03048780,0.97560976,0.42073171,0.31707317,0.57024793,0.00609756,0.09756098,0.03048780,0.00000000,19.11585366,0.05173603,0.00436882,0.02168088,0.15542022,0.00298919,2.83555556
booneda02,2,1,57,2,1,0,0,0,4,276.0,91,35,5,28,55,8.0,2.0,1.0,378.0,16.0,39,349.0,0.5,3.42391304,0.26074499,6.12280702,0.00000000,0.03508772,0.01754386,0.66666667,0.28070175,0.00000000,0.00000000,0.07017544,4.84210526,0.07407407,0.00264550,0.01432665,0.15759312,0.00529101,1.96428571
flanami01,6,0,174,76,53,159,64,11,1,3384.0,1121,469,96,337,697,12.0,33.0,10.0,4684.0,9.0,501,4337.0,26.1,3.74202128,0.25847360,24.92528736,0.91379310,0.43678161,0.30459770,0.58914729,0.05172414,0.36781609,0.06321839,0.00574713,19.44827586,0.07194705,0.00213493,0.02213512,0.16071017,0.00704526,2.06824926
crainje01,6,0,305,32,20,0,0,0,2,942.0,286,122,27,114,202,16.0,7.0,15.0,1329.0,78.0,138,1175.0,11.8,3.49681529,0.24340426,3.85245902,0.00000000,0.10491803,0.06557377,0.61538462,0.25573770,0.00000000,0.00000000,0.00655738,3.08852459,0.08577878,0.01128668,0.02297872,0.17191489,0.00526712,1.77192982
rueteki01,6,1,128,55,29,127,3,1,0,2117.0,725,305,75,185,372,13.0,13.0,13.0,2960.0,0.0,343,2762.0,16.0,3.88993859,0.26249095,21.57812500,0.99218750,0.42968750,0.22656250,0.65476190,0.00000000,0.02343750,0.00781250,0.00000000,16.53906250,0.06250000,0.00439189,0.02715424,0.13468501,0.00439189,2.01081081
lincomi01,6,0,161,13,24,19,0,0,5,790.0,300,151,37,96,158,8.0,10.0,9.0,1163.0,30.0,162,1045.0,-0.2,5.16075949,0.28708134,6.49068323,0.11801242,0.08074534,0.14906832,0.35135135,0.18633540,0.00000000,0.00000000,0.03105590,4.90683230,0.08254514,0.00773861,0.03540670,0.15119617,0.00859845,1.64583333
mechegi01,4,0,86,34,28,85,3,2,0,1456.0,474,247,67,207,336,3.0,14.0,11.0,2088.0,0.0,255,1849.0,17.2,4.58035714,0.25635479,21.50000000,0.98837209,0.39534884,0.32558140,0.54838710,0.00000000,0.03488372,0.02325581,0.00000000,16.93023256,0.09913793,0.00526820,0.03623580,0.18171985,0.00670498,1.62318841
barrifr01,5,0,118,36,34,92,26,2,3,1996.0,652,306,57,224,309,7.0,9.0,21.0,2842.0,16.0,337,2597.0,8.5,4.13927856,0.25105891,22.00847458,0.77966102,0.30508475,0.28813559,0.51428571,0.13559322,0.22033898,0.01694915,0.02542373,16.91525424,0.07881773,0.00738916,0.02194840,0.11898344,0.00316678,1.37946429
magnami01,6,0,191,10,18,19,0,0,0,976.0,365,159,27,125,170,12.0,12.0,9.0,1423.0,47.0,176,1289.0,5.4,4.39856557,0.28316524,6.74869110,0.09947644,0.05235602,0.09424084,0.35714286,0.24607330,0.00000000,0.00000000,0.00000000,5.10994764,0.08784259,0.00632467,0.02094647,0.13188518,0.00843289,1.36000000
lapoida01,6,0,151,42,39,119,5,2,1,2308.0,810,324,50,302,455,30.0,40.0,9.0,3321.0,8.0,367,3010.0,8.4,3.79029463,0.26910299,19.93377483,0.78807947,0.27814570,0.25827815,0.51851852,0.05298013,0.03311258,0.01324503,0.00662252,15.28476821,0.09093646,0.00271003,0.01661130,0.15116279,0.01204456,1.50662252
aasedo01,6,0,182,41,40,91,22,5,19,2246.0,764,327,61,289,390,19.0,13.0,5.0,3201.0,59.0,348,2907.0,15.2,3.93098842,0.26281390,15.97252747,0.50000000,0.22527473,0.21978022,0.50617284,0.32417582,0.12087912,0.02747253,0.10439560,12.34065934,0.09028429,0.00156201,0.02098383,0.13415893,0.00406123,1.34948097
santajo01,6,0,184,59,25,108,4,3,1,2568.0,699,315,87,265,901,2.0,44.0,19.0,3480.0,23.0,333,3161.0,50.7,3.31191589,0.22113255,17.17934783,0.58695652,0.32065217,0.13586957,0.70238095,0.12500000,0.02173913,0.01630435,0.00543478,13.95652174,0.07614943,0.00545977,0.02752294,0.28503638,0.01264368,3.40000000
marcush01,5,0,120,37,25,95,1,0,1,1776.0,549,253,86,184,479,9.0,8.0,23.0,2479.0,12.0,264,2255.0,13.0,3.84628378,0.24345898,18.79166667,0.79166667,0.30833333,0.20833333,0.59677419,0.10000000,0.00833333,0.00000000,0.00833333,14.80000000,0.07422348,0.00927793,0.03813747,0.21241685,0.00322711,2.60326087
clarkma01,6,0,127,45,37,110,10,2,0,2128.0,746,326,80,202,384,11.0,30.0,12.0,3010.0,2.0,360,2796.0,7.9,4.13627820,0.26680973,22.01574803,0.86614173,0.35433071,0.29133858,0.54878049,0.01574803,0.07874016,0.01574803,0.00000000,16.75590551,0.06710963,0.00398671,0.02861230,0.13733906,0.00996678,1.90099010
corpama01,5,0,280,12,16,0,0,0,34,858.0,302,125,26,80,206,13.0,4.0,9.0,1208.0,112.0,129,1101.0,4.4,3.93356643,0.27429609,3.93214286,0.00000000,0.04285714,0.05714286,0.42857143,0.40000000,0.00000000,0.00000000,0.12142857,3.06428571,0.06622517,0.00745033,0.02361490,0.18710263,0.00331126,2.57500000
hawkian01,6,0,166,46,47,139,15,5,0,2655.0,893,390,83,336,398,26.0,18.0,20.0,3806.0,14.0,443,3450.0,2.9,3.96610169,0.25884058,20.78313253,0.83734940,0.27710843,0.28313253,0.49462366,0.08433735,0.09036145,0.03012048,0.00000000,15.99397590,0.08828166,0.00525486,0.02405797,0.11536232,0.00472937,1.18452381
percitr01,6,0,360,19,27,0,0,0,171,1121.0,240,131,41,168,460,16.0,16.0,15.0,1537.0,269.0,141,1349.0,17.2,3.15521855,0.17790956,3.74722222,0.00000000,0.05277778,0.07500000,0.41304348,0.74722222,0.00000000,0.00000000,0.47500000,3.11388889,0.10930384,0.00975927,0.03039288,0.34099333,0.01040989,2.73809524
greisse01,2,0,29,8,11,29,0,0,0,503.0,188,100,21,61,80,4.0,3.0,5.0,730.0,0.0,105,662.0,0.1,5.36779324,0.28398792,22.82758621,1.00000000,0.27586207,0.37931034,0.42105263,0.00000000,0.00000000,0.00000000,0.00000000,17.34482759,0.08356164,0.00684932,0.03172205,0.12084592,0.00410959,1.31147541
kershcl01,6,0,184,77,46,182,11,7,0,3540.0,896,341,73,393,1206,25.0,46.0,20.0,4740.0,1.0,370,4250.0,57.4,2.60084746,0.21082353,23.09782609,0.98913043,0.41847826,0.25000000,0.62601626,0.00543478,0.05978261,0.03804348,0.00000000,19.23913043,0.08291139,0.00421941,0.01717647,0.28376471,0.00970464,3.06870229
berenju01,6,1,75,12,22,42,3,1,1,924.0,253,141,34,164,226,7.0,5.0,13.0,1326.0,16.0,159,1149.0,10.1,4.12012987,0.22019147,15.32000000,0.56000000,0.16000000,0.29333333,0.35294118,0.21333333,0.04000000,0.01333333,0.01333333,12.32000000,0.12368024,0.00980392,0.02959095,0.19669278,0.00377074,1.37804878
kazmisc01,6,1,151,57,46,150,1,1,0,2611.0,805,370,88,392,900,9.0,44.0,31.0,3755.0,0.0,408,3289.0,23.1,3.82612026,0.24475524,21.78145695,0.99337748,0.37748344,0.30463576,0.55339806,0.00000000,0.00662252,0.00662252,0.00000000,17.29139073,0.10439414,0.00825566,0.02675585,0.27363940,0.01171771,2.29591837
wohlema01,6,0,288,26,14,0,0,0,71,888.0,255,108,14,127,323,25.0,17.0,7.0,1256.0,161.0,124,1122.0,3.8,3.28378378,0.22727273,3.89583333,0.00000000,0.09027778,0.04861111,0.65000000,0.55902778,0.00000000,0.00000000,0.24652778,3.08333333,0.10111465,0.00557325,0.01247772,0.28787879,0.01353503,2.54330709
laddpe01,4,0,124,9,17,1,0,0,31,512.0,148,79,25,68,134,11.0,8.0,4.0,722.0,93.0,88,650.0,1.8,4.16601563,0.22769231,5.24193548,0.00806452,0.07258065,0.13709677,0.34615385,0.75000000,0.00000000,0.00000000,0.25000000,4.12903226,0.09418283,0.00554017,0.03846154,0.20615385,0.01108033,1.97058824
hernafe02,6,0,172,71,53,172,13,4,0,3464.0,1057,410,97,357,1042,14.0,60.0,35.0,4787.0,0.0,465,4344.0,52.2,3.19572748,0.24332413,25.25581395,1.00000000,0.41279070,0.30813953,0.57258065,0.00000000,0.07558140,0.02325581,0.00000000,20.13953488,0.07457698,0.00731147,0.02232965,0.23987109,0.01253395,2.91876751
jonesod01,4,0,64,8,18,35,4,0,0,716.0,277,143,30,93,150,10.0,10.0,6.0,1067.0,13.0,156,968.0,1.2,5.39245810,0.28615702,15.12500000,0.54687500,0.12500000,0.28125000,0.30769231,0.20312500,0.06250000,0.00000000,0.00000000,11.18750000,0.08716026,0.00562324,0.03099174,0.15495868,0.00937207,1.61290323
tomkobr01,6,0,164,49,42,123,5,0,1,2520.0,825,416,119,286,596,32.0,27.0,20.0,3586.0,13.0,448,3253.0,11.1,4.45714286,0.25361205,19.83536585,0.75000000,0.29878049,0.25609756,0.53846154,0.07926829,0.03048780,0.00000000,0.00609756,15.36585366,0.07975460,0.00557724,0.03658162,0.18321549,0.00752928,2.08391608
lackejo01,6,0,183,79,58,182,10,7,0,3484.0,1181,493,108,354,932,17.0,72.0,54.0,4948.0,0.0,547,4496.0,38.3,3.82060850,0.26267794,24.56830601,0.99453552,0.43169399,0.31693989,0.57664234,0.00000000,0.05464481,0.03825137,0.00000000,19.03825137,0.07154406,0.01091350,0.02402135,0.20729537,0.01455133,2.63276836
karstje01,6,0,119,21,36,76,2,2,0,1505.0,547,252,72,138,264,18.0,11.0,8.0,2143.0,14.0,280,1952.0,3.7,4.52093023,0.28022541,16.40336134,0.63865546,0.17647059,0.30252101,0.36842105,0.11764706,0.01680672,0.01680672,0.00000000,12.64705882,0.06439571,0.00373308,0.03688525,0.13524590,0.00513299,1.91304348
wilcomi01,6,0,147,22,30,53,10,3,6,1397.0,474,229,50,205,260,28.0,11.0,22.0,2035.0,45.0,254,1808.0,13.3,4.42591267,0.26216814,12.29931973,0.36054422,0.14965986,0.20408163,0.42307692,0.30612245,0.06802721,0.02040816,0.04081633,9.50340136,0.10073710,0.01081081,0.02765487,0.14380531,0.00540541,1.26829268
billich01,6,0,192,70,52,163,4,2,0,3041.0,949,414,75,441,903,30.0,43.0,38.0,4354.0,7.0,449,3787.0,16.7,3.67576455,0.25059414,19.72395833,0.84895833,0.36458333,0.27083333,0.57377049,0.03645833,0.02083333,0.01041667,0.00000000,15.83854167,0.10128617,0.00872761,0.01980459,0.23844732,0.00987598,2.04761905
lacosmi01,6,0,184,43,48,114,15,5,2,2406.0,864,373,47,333,289,46.0,23.0,11.0,3482.0,21.0,426,3138.0,1.2,4.18578554,0.27533461,17.05434783,0.61956522,0.23369565,0.26086957,0.47252747,0.11413043,0.08152174,0.02717391,0.01086957,13.07608696,0.09563469,0.00315910,0.01497769,0.09209688,0.00660540,0.86786787
loeka01,5,0,107,19,23,47,1,1,1,1031.0,398,182,33,123,180,13.0,11.0,8.0,1528.0,17.0,216,1380.0,1.0,4.76624636,0.28840580,12.89719626,0.43925234,0.17757009,0.21495327,0.45238095,0.15887850,0.00934579,0.00934579,0.00934579,9.63551402,0.08049738,0.00523560,0.02391304,0.13043478,0.00719895,1.46341463
laffeaa01,6,1,148,25,29,65,0,0,1,1423.0,526,231,46,186,233,7.0,13.0,25.0,2084.0,12.0,257,1855.0,2.4,4.38299368,0.28355795,12.53378378,0.43918919,0.16891892,0.19594595,0.46296296,0.08108108,0.00000000,0.00000000,0.00675676,9.61486486,0.08925144,0.01199616,0.02479784,0.12560647,0.00623800,1.25268817
comstke01,4,1,83,3,3,0,0,0,1,290.0,92,49,10,48,92,8.0,10.0,0.0,418.0,27.0,50,370.0,1.1,4.56206897,0.24864865,4.45783133,0.00000000,0.03614458,0.03614458,0.50000000,0.32530120,0.00000000,0.00000000,0.01204819,3.49397590,0.11483254,0.00000000,0.02702703,0.24864865,0.02392344,1.91666667
standja01,6,1,76,3,8,9,1,0,0,359.0,140,75,23,69,74,9.0,7.0,3.0,553.0,16.0,79,475.0,-0.7,5.64066852,0.29473684,6.25000000,0.11842105,0.03947368,0.10526316,0.27272727,0.21052632,0.01315789,0.00000000,0.00000000,4.72368421,0.12477396,0.00542495,0.04842105,0.15578947,0.01265823,1.07246377
