player_id,start_year,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,tbf
barrji01,1971,218,61,63,148,47,15,6,3545.0,1166,406,86,260,426,43.0,14.0,16.0,8,4859.0,29.0,465,,,4583.0
stoneri01,2001,215,11,9,0,0,0,2,751.0,276,127,40,90,167,13.0,6.0,15.0,0,1099.0,60.0,138,9.0,6.0,979.0
agostju01,1981,171,9,10,1,0,0,16,570.0,201,93,9,86,110,9.0,4.0,10.0,0,829.0,58.0,104,,,733.0
badenbu01,2008,280,18,20,10,0,0,3,1126.0,378,166,30,114,274,23.0,11.0,11.0,0,1594.0,77.0,184,20.0,13.0,1436.0
bushda01,2004,161,48,55,153,6,3,0,2789.0,949,484,132,221,637,13.0,18.0,73.0,1,3937.0,3.0,517,32.0,22.0,3589.0
creekdo01,1995,120,2,7,3,0,0,1,405.0,114,83,23,96,141,6.0,6.0,4.0,0,605.0,26.0,93,2.0,3.0,500.0
huffda01,2009,115,25,28,54,1,0,0,1146.0,439,213,53,129,227,6.0,9.0,7.0,0,1693.0,21.0,240,8.0,10.0,1539.0
ortizru01,1998,188,88,51,178,7,2,0,3411.0,1026,502,108,570,861,22.0,42.0,25.0,1,4921.0,3.0,557,41.0,23.0,4262.0
suzukma01,1996,110,16,29,66,1,1,0,1334.0,477,275,65,248,312,14.0,38.0,18.0,0,2026.0,10.0,305,6.0,6.0,1748.0
edensto01,1987,97,12,10,14,0,0,5,619.0,203,89,13,83,120,7.0,9.0,6.0,0,889.0,23.0,99,,,800.0
weaveje02,2006,177,82,47,177,8,4,0,3395.0,1010,416,121,308,977,11.0,27.0,18.0,1,4643.0,0.0,440,21.0,29.0,4267.0
boggsto01,1976,95,18,42,84,10,4,0,1573.0,548,244,41,176,238,8.0,19.0,11.0,4,2258.0,4.0,269,,,2071.0
caprabu01,1971,97,25,26,45,16,5,5,1215.0,337,151,32,178,262,20.0,11.0,6.0,2,1705.0,21.0,168,,,1521.0
deweyma01,1990,127,6,4,0,0,0,8,497.0,164,62,9,61,111,13.0,1.0,6.0,2,706.0,51.0,65,,,639.0
pulidca01,1994,19,3,7,14,0,0,0,253.0,87,56,17,40,32,1.0,3.0,1.0,2,366.0,1.0,57,,,325.0
willibr01,1991,164,23,36,59,2,1,5,1385.0,515,280,52,248,310,15.0,29.0,23.0,5,2119.0,38.0,322,,,1848.0
vargacl01,2003,164,46,40,114,0,0,1,2111.0,748,386,121,269,496,22.0,30.0,33.0,1,3110.0,10.0,416,28.0,20.0,2760.0
perzast01,1971,24,3,4,9,1,0,1,258.0,101,48,6,34,39,2.0,4.0,7.0,0,388.0,4.0,57,,,347.0
bakersc02,2005,140,55,42,138,3,2,0,2470.0,861,395,108,192,647,8.0,17.0,21.0,0,3456.0,0.0,406,14.0,21.0,3208.0
innisje01,1987,221,8,17,1,0,0,2,850.0,256,87,17,83,156,15.0,7.0,9.0,2,1162.0,96.0,102,,,1070.0
thayeda01,2009,226,9,15,0,0,0,9,642.0,202,80,25,51,188,9.0,6.0,5.0,0,884.0,69.0,87,9.0,7.0,812.0
shower01,1981,188,62,46,136,16,7,6,2849.0,831,348,93,375,569,24.0,19.0,25.0,6,3968.0,17.0,385,,,3568.0
castifr01,1991,146,41,53,142,10,3,0,2555.0,861,394,97,238,585,20.0,26.0,29.0,6,3617.0,0.0,430,,,3350.0
rawlesh01,1978,286,45,55,55,16,2,40,2340.0,780,333,42,325,452,36.0,26.0,15.0,3,3335.0,136.0,362,,,2995.0
jonesbo04,1997,96,14,20,47,1,0,0,964.0,363,206,44,187,226,3.0,8.0,16.0,1,1497.0,7.0,225,2.0,2.0,1290.0
clemero02,1984,175,95,45,174,58,21,0,3854.0,1088,437,95,371,1215,16.0,31.0,32.0,16,5243.0,0.0,476,,,4840.0
masonmi01,1982,135,29,38,90,7,2,0,1797.0,617,297,64,240,356,14.0,17.0,11.0,3,2598.0,14.0,327,,,2347.0
ruffibr01,1986,198,42,58,134,16,3,3,2667.0,980,411,60,359,479,32.0,33.0,8.0,3,3892.0,17.0,477,,,3525.0
lowese01,1997,220,22,14,22,0,0,3,1186.0,430,211,44,173,260,12.0,14.0,25.0,1,1759.0,41.0,229,12.0,11.0,1538.0
blantjo01,2004,166,63,54,162,6,2,0,3080.0,1074,480,109,292,643,18.0,19.0,26.0,3,4363.0,1.0,507,23.0,32.0,3990.0
reynosh01,1992,141,44,39,115,10,4,0,2309.0,793,318,66,161,661,19.0,21.0,19.0,7,3234.0,5.0,354,,,3054.0
liebejo01,1994,182,48,58,135,7,1,2,2658.0,976,423,112,204,694,23.0,10.0,13.0,9,3792.0,10.0,490,,,3575.0
nolesdi01,1979,169,25,38,80,3,3,6,1875.0,650,307,43,247,330,21.0,17.0,18.0,13,2723.0,36.0,347,,,2458.0
averyst01,1990,179,65,52,178,13,6,0,3274.0,1034,455,93,331,729,18.0,27.0,15.0,8,4546.0,1.0,507,,,4200.0
cerutjo01,1985,191,46,37,108,7,2,2,2317.0,800,332,110,254,369,18.0,30.0,16.0,7,3279.0,23.0,378,,,3009.0
foulkke01,1997,357,19,24,8,0,0,100,1472.0,399,183,52,121,458,14.0,8.0,23.0,1,1982.0,216.0,189,11.0,3.0,1824.0
parrijo01,2000,108,10,10,10,0,0,1,532.0,166,85,18,132,159,10.0,16.0,8.0,0,819.0,28.0,101,6.0,11.0,662.0
clarkte01,1988,20,6,8,18,2,1,0,327.0,142,65,8,37,48,6.0,7.0,0.0,3,483.0,2.0,69,,,446.0
siskdo01,1982,263,17,16,0,0,0,33,1237.0,396,142,11,210,163,25.0,11.0,18.0,3,1802.0,128.0,180,,,1574.0
leiteal01,1987,31,7,8,23,0,0,0,367.0,110,68,11,80,120,0.0,7.0,7.0,5,551.0,3.0,72,,,464.0
bosioch01,1986,179,51,56,130,28,6,8,2876.0,961,404,86,245,629,11.0,33.0,20.0,7,4020.0,26.0,446,,,3755.0
adamsmi03,2004,152,4,7,0,0,0,1,513.0,129,48,16,53,173,6.0,4.0,2.0,0,694.0,36.0,55,9.0,5.0,625.0
castrbi01,1974,197,23,19,5,0,0,36,980.0,326,109,20,91,113,30.0,10.0,13.0,0,1372.0,143.0,129,,,1268.0
clearma01,1979,294,56,36,0,0,0,58,1680.0,478,250,42,383,551,30.0,28.0,22.0,2,2521.0,202.0,283,,,2116.0
scurrro01,1980,262,18,28,7,0,0,35,1170.0,314,136,24,234,362,24.0,34.0,13.0,3,1694.0,117.0,156,,,1447.0
evelada01,2005,95,16,22,54,1,0,1,992.0,401,211,24,174,222,10.0,16.0,22.0,1,1535.0,7.0,219,4.0,14.0,1321.0
chrisja01,1995,299,15,20,0,0,0,10,854.0,260,132,21,146,287,30.0,18.0,10.0,2,1251.0,86.0,141,4.0,1.0,1090.0
mcdonbe01,1989,141,55,47,129,20,6,0,2571.0,771,368,90,296,576,13.0,22.0,17.0,5,3564.0,4.0,394,,,3251.0
montgje01,1987,327,27,22,1,0,0,115,1323.0,370,126,28,153,394,18.0,21.0,14.0,8,1832.0,234.0,147,,,1665.0
stroppe01,2009,246,11,12,0,0,0,6,673.0,175,85,11,113,236,7.0,26.0,16.0,5,961.0,66.0,90,11.0,3.0,818.0
alexado01,1971,173,51,48,95,28,6,3,2466.0,778,314,56,253,286,26.0,29.0,17.0,3,3414.0,43.0,359,,,3144.0
astacpe01,1992,181,53,48,139,13,9,0,2806.0,897,386,87,292,649,27.0,30.0,33.0,14,3926.0,9.0,417,,,3601.0
ackerji01,1983,264,24,33,28,0,0,26,1703.0,585,257,47,219,281,18.0,16.0,25.0,1,2444.0,100.0,290,,,2200.0
wellsbo01,1994,225,30,15,21,1,1,3,1268.0,458,243,67,151,262,14.0,7.0,20.0,0,1866.0,52.0,259,,,1695.0
ballaje01,1987,144,36,51,113,10,2,0,2086.0,812,358,84,204,217,16.0,10.0,15.0,5,3011.0,7.0,408,,,2792.0
borlato02,1994,165,9,7,0,0,0,8,674.0,220,100,16,120,178,13.0,31.0,15.0,0,1010.0,44.0,117,,,875.0
lloydgr01,1993,292,11,19,0,0,0,8,858.0,283,115,26,84,151,24.0,18.0,10.0,0,1213.0,87.0,132,,,1119.0
bautijo01,1988,133,20,23,42,4,0,2,1180.0,401,185,54,99,187,9.0,11.0,14.0,6,1651.0,35.0,195,,,1538.0
hamptmi01,1993,174,48,39,120,10,4,1,2412.0,834,329,66,289,524,11.0,26.0,16.0,8,3466.0,9.0,388,,,3161.0
crimch01,1987,389,40,37,5,0,0,43,1850.0,645,254,60,180,281,36.0,23.0,17.0,7,2619.0,144.0,287,,,2422.0
hintori01,1971,57,6,7,6,0,0,0,322.0,125,59,11,50,70,8.0,6.0,1.0,0,494.0,14.0,70,,,443.0
wrighja02,1997,98,35,32,96,2,2,0,1547.0,552,315,60,268,360,5.0,15.0,26.0,1,2325.0,1.0,336,2.0,5.0,2024.0
zahnge01,1973,117,32,42,90,20,2,1,1852.0,662,252,45,198,262,11.0,16.0,12.0,1,2633.0,10.0,297,,,2423.0
escobke01,1997,260,45,46,75,5,2,54,2006.0,657,346,69,316,585,18.0,16.0,21.0,1,2942.0,118.0,375,8.0,9.0,2588.0
guidrro01,1975,153,76,29,120,45,19,4,2916.0,814,295,65,301,818,4.0,28.0,3.0,1,3923.0,19.0,331,,,3619.0
moylape01,2006,287,19,9,0,0,0,3,767.0,218,74,13,112,205,27.0,6.0,12.0,0,1070.0,38.0,92,14.0,9.0,923.0
riskeda01,1999,229,14,8,0,0,0,15,734.0,210,100,33,120,270,14.0,6.0,11.0,0,1052.0,77.0,107,11.0,7.0,903.0
sauersc01,1999,367,19,16,0,0,0,5,976.0,287,134,24,209,337,28.0,18.0,13.0,3,1432.0,77.0,148,7.0,4.0,1199.0
jimence01,2006,43,1,2,3,0,0,0,145.0,51,29,6,20,36,0.0,6.0,1.0,0,209.0,10.0,29,2.0,1.0,185.0
conroti01,1978,46,9,12,25,4,1,0,577.0,164,85,18,125,129,2.0,10.0,3.0,1,853.0,6.0,108,,,725.0
morrima01,1997,147,61,34,116,8,3,4,2431.0,790,286,52,246,618,15.0,16.0,31.0,4,3393.0,12.0,319,24.0,14.0,3078.0
cookmi01,1986,39,1,6,2,0,0,0,205.0,73,44,11,43,50,2.0,4.0,2.0,1,311.0,13.0,47,,,266.0
whitewa02,1989,161,19,36,64,0,0,3,1439.0,514,212,42,128,312,19.0,15.0,12.0,6,2039.0,34.0,230,,,1899.0
cartela02,1999,132,12,9,0,0,0,28,555.0,167,75,28,50,100,9.0,1.0,5.0,0,764.0,92.0,77,2.0,11.0,696.0
petryda01,1979,173,78,51,170,37,10,0,3448.0,1068,450,103,438,608,39.0,39.0,19.0,4,4814.0,2.0,499,,,4357.0
shueypa01,1994,218,22,16,0,0,0,19,748.0,228,111,26,136,272,19.0,21.0,5.0,1,1100.0,92.0,121,,,959.0
beardda01,1980,170,19,18,2,0,0,30,811.0,265,141,35,122,184,19.0,11.0,9.0,2,1191.0,112.0,156,,,1060.0
wellski01,1999,155,47,51,135,2,1,0,2405.0,817,374,90,347,596,31.0,39.0,37.0,2,3525.0,3.0,413,36.0,22.0,3083.0
accarje01,2005,204,7,17,0,0,0,38,629.0,203,92,16,77,153,11.0,8.0,8.0,2,893.0,95.0,98,2.0,9.0,797.0
borowjo01,1995,57,5,7,0,0,0,0,207.0,78,34,6,41,33,9.0,1.0,1.0,0,316.0,26.0,36,,,274.0
gardnma01,1989,131,36,43,117,3,3,0,2133.0,662,345,78,273,506,11.0,11.0,29.0,6,3007.0,6.0,365,,,2705.0
mainejo01,2004,99,40,33,96,2,2,0,1638.0,472,256,71,240,453,8.0,21.0,16.0,1,2335.0,2.0,276,30.0,14.0,2035.0
tallebr01,2002,101,6,6,6,0,0,0,457.0,132,63,10,74,107,11.0,3.0,12.0,1,654.0,20.0,71,5.0,8.0,555.0
raych01,2005,254,15,17,0,0,0,51,745.0,226,111,33,111,208,16.0,4.0,5.0,1,1068.0,126.0,118,12.0,10.0,930.0
norrimi01,1975,120,34,34,90,31,4,0,2009.0,581,280,55,307,396,15.0,28.0,24.0,5,2864.0,7.0,310,,,2533.0
wakefti01,1992,131,56,48,121,23,6,0,2486.0,815,382,101,355,520,8.0,30.0,47.0,2,3601.0,3.0,445,,,3199.0
hernaro01,1991,299,24,23,3,0,0,134,1070.0,301,116,27,132,364,12.0,13.0,8.0,0,1493.0,256.0,131,,,1353.0
burtoja01,2007,228,13,5,0,0,0,5,693.0,192,79,19,89,198,14.0,7.0,13.0,2,976.0,52.0,92,9.0,6.0,859.0
howelja01,1980,164,23,20,21,2,0,36,1012.0,346,152,21,123,270,8.0,11.0,7.0,2,1462.0,86.0,161,,,1332.0
lancale01,1987,273,37,27,39,3,1,22,1927.0,659,297,55,240,372,40.0,23.0,10.0,14,2773.0,98.0,321,,,2523.0
reedje01,1981,68,9,7,10,0,0,8,472.0,164,77,20,53,80,3.0,5.0,4.0,0,676.0,28.0,89,,,619.0
leitema01,1990,178,38,38,81,10,1,3,2012.0,669,324,79,236,469,24.0,21.0,40.0,3,2885.0,35.0,351,,,2609.0
servisc01,1988,39,2,2,0,0,0,2,175.0,66,34,7,22,60,4.0,0.0,3.0,0,261.0,8.0,36,,,236.0
youngch03,2004,131,46,34,131,1,0,0,2195.0,604,315,89,284,638,13.0,21.0,25.0,6,3068.0,0.0,336,22.0,19.0,2718.0
stottto01,1988,180,62,63,156,12,3,0,2995.0,1033,489,96,366,557,25.0,30.0,42.0,6,4316.0,6.0,530,,,3908.0
cahiltr01,2009,186,64,69,170,3,2,1,3121.0,1004,471,103,411,718,7.0,54.0,39.0,4,4431.0,9.0,513,42.0,37.0,3902.0
johnsra05,1988,165,68,56,163,26,8,1,3220.0,834,451,92,618,1126,6.0,47.0,54.0,14,4622.0,2.0,508,,,3950.0
byrdati01,1998,48,0,4,0,0,0,1,98.0,48,30,9,24,26,2.0,4.0,1.0,1,171.0,6.0,33,0.0,0.0,146.0
jennija01,2001,156,58,56,156,6,3,0,2823.0,1032,496,103,425,622,34.0,42.0,29.0,1,4180.0,0.0,530,44.0,22.0,3660.0
schirca01,1984,190,29,30,39,2,1,20,1334.0,412,206,48,202,396,16.0,18.0,8.0,7,1916.0,102.0,220,,,1706.0
balesco01,2008,73,7,16,22,0,0,0,555.0,193,109,36,78,144,3.0,14.0,12.0,1,824.0,19.0,118,5.0,6.0,723.0
vizcalu01,1999,273,15,12,0,0,0,7,824.0,246,138,45,105,254,11.0,20.0,7.0,2,1164.0,89.0,145,6.0,11.0,1035.0
rodrifr02,1995,177,29,39,82,3,0,5,1936.0,721,391,75,277,362,15.0,27.0,21.0,1,2867.0,29.0,432,0.0,3.0,2566.0
carpecr01,1988,236,25,17,13,1,0,2,1041.0,317,140,30,109,211,32.0,15.0,11.0,0,1452.0,68.0,151,,,1332.0
harvich01,1999,98,4,4,0,0,0,1,284.0,101,54,13,54,81,4.0,12.0,3.0,1,433.0,29.0,62,2.0,1.0,373.0
estrama01,2008,115,16,20,53,0,0,0,1171.0,358,181,56,102,381,3.0,14.0,7.0,3,1609.0,16.0,195,19.0,6.0,1475.0
frierer01,2009,276,10,13,0,0,0,71,819.0,206,105,36,126,363,11.0,5.0,21.0,1,1156.0,166.0,111,4.0,4.0,1001.0
gibsopa01,1988,285,21,23,15,0,0,11,1570.0,538,233,49,219,321,40.0,14.0,12.0,3,2274.0,101.0,249,,,2043.0
lintodo01,1992,91,16,16,27,0,0,0,712.0,284,154,34,96,168,6.0,9.0,11.0,1,1085.0,16.0,166,,,978.0
castibo01,1977,178,26,25,27,6,1,18,1312.0,380,172,39,202,280,24.0,4.0,2.0,2,1834.0,75.0,187,,,1630.0
eyresc01,1997,165,12,20,32,0,0,2,906.0,338,176,49,165,216,13.0,17.0,6.0,0,1379.0,32.0,198,2.0,7.0,1199.0
garlajo01,2000,181,64,61,159,5,4,1,3027.0,1016,496,137,375,551,9.0,25.0,29.0,0,4298.0,9.0,544,27.0,32.0,3835.0
wainwad01,2005,182,66,35,119,8,2,3,2623.0,802,289,64,249,724,10.0,21.0,23.0,0,3624.0,11.0,316,42.0,21.0,3289.0
hasslan01,1971,99,15,42,66,21,4,1,1478.0,487,215,27,222,251,6.0,25.0,19.0,2,2137.0,14.0,259,,,1896.0
grimsro02,1971,197,73,58,180,45,10,3,3692.0,1210,468,120,319,524,33.0,27.0,7.0,5,5080.0,10.0,508,,,4754.0
montejo01,1974,163,55,54,158,29,11,0,3208.0,1023,401,75,344,784,39.0,21.0,21.0,6,4519.0,2.0,453,,,4154.0
anderbr02,1993,90,32,29,85,3,1,0,1560.0,575,282,93,108,234,5.0,12.0,12.0,14,2178.0,3.0,291,,,2058.0
harnipe01,1988,151,53,50,150,14,6,0,2838.0,821,374,80,385,723,20.0,20.0,22.0,7,4005.0,1.0,406,,,3598.0
ruffijo01,1993,131,10,6,0,0,0,3,550.0,168,79,21,86,154,9.0,18.0,3.0,1,789.0,37.0,87,,,700.0
devinad01,1973,164,24,19,12,0,0,31,878.0,322,142,22,101,164,27.0,4.0,8.0,3,1285.0,79.0,150,,,1176.0
broweji01,1999,264,30,28,28,0,0,4,1471.0,483,230,57,208,329,13.0,23.0,17.0,1,2121.0,72.0,253,28.0,10.0,1858.0
mcwilla01,1978,145,46,36,118,20,9,1,2293.0,735,329,75,235,491,21.0,21.0,22.0,6,3246.0,6.0,367,,,2989.0
peraljo01,2005,260,5,11,0,0,0,2,967.0,308,151,48,85,262,15.0,10.0,10.0,0,1341.0,77.0,157,8.0,13.0,1225.0
millewa04,1999,127,58,39,123,5,1,0,2304.0,699,330,91,306,659,14.0,18.0,23.0,0,3246.0,2.0,362,31.0,19.0,2867.0
sandesc01,1978,149,56,47,136,24,8,2,2649.0,838,327,83,240,603,14.0,14.0,11.0,4,3650.0,5.0,363,,,3399.0
herreyo01,2008,5,1,1,5,0,0,0,55.0,35,20,1,12,10,0.0,1.0,1.0,0,100.0,0.0,20,3.0,2.0,82.0
shousbr01,1993,13,0,1,0,0,0,0,36.0,16,9,3,6,8,0.0,1.0,0.0,0,58.0,5.0,9,,,52.0
wuertmi01,2004,339,19,8,0,0,0,5,1023.0,277,127,33,151,372,19.0,24.0,1.0,1,1423.0,68.0,142,16.0,11.0,1244.0
guettle01,1984,159,17,15,23,3,1,13,1012.0,381,161,28,107,148,14.0,12.0,7.0,0,1447.0,57.0,181,,,1333.0
scherma01,2008,174,73,45,165,0,0,0,3057.0,926,416,115,326,1069,6.0,35.0,38.0,3,4234.0,2.0,458,24.0,29.0,3817.0
littema01,1973,195,22,21,18,2,0,39,1132.0,284,133,21,212,363,27.0,19.0,5.0,3,1590.0,119.0,149,,,1373.0
juliojo01,2001,343,13,28,0,0,0,99,1073.0,327,167,52,168,345,17.0,35.0,11.0,0,1565.0,233.0,191,9.0,8.0,1369.0
slocuhe01,1991,300,21,17,0,0,0,65,1073.0,347,139,13,189,292,23.0,32.0,10.0,0,1591.0,171.0,164,,,1392.0
bedrost01,1981,294,42,45,46,0,0,70,1988.0,559,241,54,301,543,36.0,17.0,15.0,2,2810.0,171.0,266,,,2494.0
wilsobr01,2006,313,20,20,0,0,0,170,954.0,282,112,17,140,338,15.0,8.0,9.0,0,1365.0,236.0,120,9.0,12.0,1195.0
kippebo01,1985,194,22,32,45,1,1,7,1390.0,421,221,66,181,309,18.0,15.0,9.0,11,1974.0,39.0,244,,,1784.0
benoijo01,2001,159,20,20,55,0,0,1,1393.0,448,264,65,219,408,6.0,17.0,21.0,1,2065.0,18.0,279,9.0,22.0,1794.0
koplomi01,2001,217,15,7,0,0,0,2,746.0,225,104,19,101,171,19.0,8.0,18.0,1,1059.0,56.0,116,17.0,7.0,916.0
roberna01,2002,142,42,55,135,4,0,1,2498.0,887,426,118,288,569,10.0,25.0,24.0,3,3609.0,2.0,463,24.0,28.0,3245.0
wolfra02,1999,169,59,56,165,11,7,0,3115.0,979,476,130,378,866,19.0,18.0,41.0,0,4415.0,1.0,510,42.0,28.0,3926.0
huffmph01,1979,31,6,18,31,2,1,0,519.0,220,111,25,68,56,0.0,5.0,0.0,3,802.0,0.0,130,,,734.0
mcgafan01,1981,142,20,23,51,3,1,5,1366.0,403,174,35,151,343,19.0,16.0,6.0,14,1878.0,31.0,188,,,1721.0
waitsri01,1973,114,35,33,78,23,4,4,1682.0,539,221,34,230,258,13.0,14.0,4.0,1,2366.0,16.0,250,,,2132.0
frazige01,1978,201,11,20,0,0,0,15,996.0,304,125,20,120,197,18.0,8.0,9.0,0,1397.0,94.0,145,,,1268.0
heaveda01,1975,350,25,26,0,0,0,26,1596.0,552,203,41,185,286,54.0,14.0,18.0,6,2294.0,170.0,234,,,2091.0
morrija02,1977,160,68,51,138,53,7,0,3191.0,976,445,102,392,533,32.0,33.0,13.0,5,4443.0,10.0,478,,,4038.0
darwida01,1978,182,45,38,58,16,4,15,1843.0,544,235,36,237,421,25.0,8.0,18.0,2,2592.0,82.0,268,,,2337.0
kensilo01,2004,134,8,9,3,0,0,2,483.0,175,104,28,88,143,10.0,13.0,10.0,1,743.0,31.0,104,8.0,5.0,632.0
leecl02,2002,129,54,36,125,3,0,0,2225.0,765,382,105,255,549,8.0,21.0,28.0,1,3219.0,1.0,421,15.0,22.0,2899.0
magrajo01,1987,121,43,44,119,20,10,0,2415.0,747,278,32,257,448,24.0,46.0,28.0,21,3368.0,1.0,314,,,3083.0
sutclri01,1976,98,22,21,47,6,2,5,1217.0,384,182,31,174,195,10.0,12.0,6.0,11,1730.0,26.0,201,,,1550.0
valdema01,1995,135,11,15,22,0,0,4,731.0,274,132,17,117,132,8.0,11.0,16.0,2,1117.0,32.0,156,3.0,2.0,979.0
nomohi01,1995,183,69,61,181,12,5,0,3452.0,991,508,137,516,1212,15.0,79.0,26.0,17,4898.0,0.0,546,6.0,3.0,4347.0
bauerri01,2001,183,11,14,10,0,0,3,933.0,312,150,34,118,181,7.0,14.0,17.0,0,1332.0,53.0,170,3.0,11.0,1183.0
swancr01,1973,94,26,32,86,9,3,0,1668.0,528,222,40,194,318,19.0,3.0,9.0,7,2347.0,3.0,252,,,2144.0
finlech01,1986,186,66,50,129,22,5,0,2983.0,919,370,77,412,715,15.0,30.0,22.0,16,4178.0,24.0,409,,,3744.0
germafr01,2002,138,8,4,0,0,0,7,411.0,137,70,17,106,99,11.0,14.0,11.0,2,647.0,43.0,77,8.0,6.0,516.0
kennejo04,2001,183,39,52,123,7,2,2,2394.0,882,425,96,280,507,22.0,27.0,46.0,3,3514.0,18.0,470,18.0,34.0,3136.0
lillyte01,1999,128,34,34,103,4,2,0,1884.0,594,313,93,243,543,9.0,28.0,27.0,12,2717.0,5.0,334,8.0,15.0,2424.0
fistedo01,2009,155,60,56,152,7,2,0,2948.0,981,365,82,189,669,7.0,25.0,50.0,4,4067.0,1.0,406,17.0,20.0,3791.0
griffmi02,1979,41,4,10,18,0,0,2,375.0,147,62,10,37,58,2.0,5.0,1.0,2,556.0,9.0,70,,,518.0
weaveje01,1999,192,64,76,175,10,3,2,3516.0,1239,583,123,338,780,23.0,23.0,82.0,2,5061.0,7.0,626,35.0,35.0,4571.0
ritzke01,1989,65,11,24,47,1,0,0,752.0,282,161,12,159,178,16.0,22.0,10.0,2,1175.0,7.0,176,,,1006.0
saitota01,2006,322,21,15,0,0,0,84,978.0,233,79,21,103,389,12.0,8.0,13.0,0,1303.0,187.0,85,7.0,10.0,1170.0
smithda02,1980,307,34,22,1,0,0,67,1411.0,414,136,17,159,291,27.0,15.0,8.0,8,1955.0,180.0,160,,,1788.0
brobepe01,1971,149,30,57,108,24,6,1,2284.0,734,384,61,395,422,16.0,49.0,49.0,5,3361.0,13.0,429,,,2917.0
isrinja01,1995,146,24,26,52,3,1,42,1284.0,449,208,37,192,302,16.0,30.0,17.0,2,1886.0,77.0,228,2.0,1.0,1674.0
mesajo01,1987,64,17,28,62,3,2,0,1087.0,395,205,34,174,167,5.0,10.0,8.0,1,1611.0,1.0,215,,,1429.0
corsiji01,1988,127,5,12,1,0,0,0,605.0,194,71,12,67,110,11.0,2.0,1.0,2,842.0,58.0,82,,,774.0
bordiri01,1980,103,11,14,13,0,0,7,671.0,230,94,22,63,135,9.0,1.0,2.0,0,959.0,31.0,106,,,894.0
falkebr01,1999,8,1,0,0,0,0,0,52.0,21,12,2,11,12,0.0,1.0,3.0,0,85.0,1.0,14,2.0,0.0,69.0
frasewi01,1986,208,34,39,57,7,1,5,1857.0,595,302,82,223,309,22.0,36.0,26.0,7,2648.0,69.0,328,,,2399.0
wagnebi02,1995,252,19,18,0,0,0,107,842.0,186,85,28,126,422,5.0,15.0,8.0,0,1152.0,193.0,91,0.0,0.0,1018.0
woodke02,1998,142,59,41,142,11,5,0,2708.0,677,363,93,461,1065,11.0,38.0,67.0,5,3824.0,0.0,385,35.0,21.0,3240.0
worreti01,1993,186,18,30,49,0,0,4,1377.0,460,230,52,172,341,11.0,8.0,15.0,1,1998.0,32.0,251,,,1811.0
spradje01,1993,189,10,13,0,0,0,4,662.0,205,103,24,58,171,4.0,15.0,3.0,4,896.0,62.0,110,,,835.0
anderbr04,2009,92,27,32,81,2,1,3,1482.0,502,205,41,133,386,9.0,5.0,18.0,4,2078.0,4.0,236,13.0,8.0,1906.0
bacsimi02,2001,22,5,5,15,1,0,0,294.0,120,64,15,31,52,4.0,0.0,7.0,0,440.0,2.0,68,5.0,3.0,394.0
mazzavi01,2009,128,23,23,45,0,0,1,1110.0,417,193,43,149,227,9.0,18.0,16.0,1,1639.0,28.0,213,13.0,13.0,1448.0
kenneia01,2007,112,46,30,110,2,1,0,2052.0,628,286,79,217,596,6.0,35.0,35.0,5,2886.0,1.0,304,34.0,23.0,2577.0
maholpa01,2005,159,47,59,159,4,2,0,2944.0,1087,488,93,332,608,17.0,23.0,45.0,3,4250.0,0.0,528,45.0,25.0,3803.0
hawkila01,1995,165,28,49,98,2,0,14,1827.0,765,390,93,221,358,4.0,33.0,12.0,7,2746.0,39.0,420,4.0,1.0,2508.0
telemam01,1996,162,22,28,56,1,0,0,1352.0,475,257,73,160,295,11.0,20.0,18.0,0,1962.0,23.0,283,5.0,4.0,1775.0
perezpa01,1980,120,36,41,111,13,2,0,2100.0,728,305,65,212,428,32.0,20.0,13.0,9,2970.0,3.0,347,,,2745.0
switzjo01,2003,68,2,4,0,0,0,0,199.0,83,45,9,36,43,4.0,5.0,5.0,0,316.0,9.0,48,2.0,3.0,270.0
sauveri01,1986,13,0,0,3,0,0,0,55.0,27,14,5,10,13,0.0,0.0,2.0,2,90.0,0.0,14,,,78.0
bookegr01,1983,142,5,6,4,0,0,1,703.0,245,98,19,106,107,11.0,14.0,5.0,1,1029.0,53.0,119,,,918.0
hunteto02,2008,166,39,29,75,2,0,4,1667.0,594,276,93,125,331,6.0,7.0,16.0,2,2350.0,27.0,293,11.0,11.0,2187.0
willima05,1987,289,36,29,12,2,0,20,1603.0,520,218,48,184,324,42.0,17.0,7.0,3,2250.0,126.0,234,,,2059.0
johnsjo04,1978,155,23,29,56,9,2,7,1406.0,436,195,50,195,290,18.0,13.0,5.0,1,2000.0,53.0,223,,,1800.0
scarcma01,1972,142,5,18,0,0,0,21,533.0,157,72,15,102,147,23.0,16.0,5.0,1,769.0,63.0,77,,,662.0
campsh01,2004,295,15,20,0,0,0,7,1049.0,412,184,39,106,257,20.0,11.0,25.0,1,1539.0,75.0,207,10.0,12.0,1386.0
guzmajo01,1985,101,37,44,94,14,2,0,1860.0,602,290,76,238,411,6.0,20.0,14.0,17,2653.0,1.0,328,,,2401.0
mercejo02,1994,71,11,15,28,2,1,0,738.0,242,124,40,91,114,4.0,4.0,8.0,2,1035.0,10.0,137,,,936.0
